host,phage,time,N,OD600,sd,se,ci
AH17E146,øNando,0.237777777777778,6,0.1095,0.009481561052906849,0.0038708310907779662,0.00995028809077014
AH17E146,øNando,0.487777777777778,6,0.116,0.012457929201917954,0.005085928299402843,0.013073794903793635
AH17E146,øNando,0.737777777777778,6,0.12533333333333332,0.01600833116432399,0.006535373831014651,0.01679971325909917
AH17E146,øNando,0.987777777777778,6,0.13116666666666665,0.019135481877043666,0.00781202776350531,0.020081456668353325
AH17E146,øNando,1.23777777777778,6,0.137,0.021844907873461033,0.008918146294681049,0.0229248248726544
AH17E146,øNando,1.48777777777778,6,0.14766666666666667,0.025804392390960627,0.010534599080068392,0.027080049040934827
AH17E146,øNando,1.73777777777778,6,0.1625,0.029764072302022108,0.012151131634543342,0.031235478262182904
AH17E146,øNando,1.98777777777778,6,0.17966666666666667,0.03290390047800818,0.013432961119739927,0.03453052585321229
AH17E146,øNando,2.23777777777778,6,0.20400000000000001,0.04067431622043572,0.01660522006277946,0.04268507707012457
AH17E146,øNando,2.48777777777778,6,0.23066666666666666,0.04045573712919672,0.016515985522449993,0.042455692381642283
AH17E146,øNando,2.73777777777778,6,0.26266666666666666,0.04149056117560555,0.016938450670327294,0.043541673616965086
AH17E146,øNando,2.98777777777778,6,0.29483333333333334,0.03962532860010963,0.016176972660063575,0.04158423207554469
AH17E146,øNando,3.23777777777778,6,0.33299999999999996,0.04002998875842959,0.016342174477916537,0.042008896867731606
AH17E146,øNando,3.48777777777778,6,0.3705,0.040535169914532244,0.01654841382127,0.042539051977549584
AH17E146,øNando,3.73777777777778,6,0.4051666666666667,0.037594769139691044,0.015348000231662464,0.03945329060885346
AH17E146,øNando,3.98777777777778,6,0.4355,0.03724916106437835,0.015206906325745551,0.03909059717718447
AH17E146,øNando,4.23777777777778,6,0.47533333333333333,0.02568008307359356,0.010483850013764557,0.026949594412918686
AH17E146,øNando,4.48777777777778,6,0.515,0.021400934559032716,0.008736894948054113,0.022458903453330577
AH17E146,øNando,4.73777777777778,6,0.5481666666666667,0.026407700897023687,0.010780898746290943,0.027713182489049804
AH17E146,øNando,4.98777777777778,6,0.5753333333333334,0.03174061541096305,0.01295805197979661,0.03330973304449634
AH17E146,øNando,5.23777777777778,6,0.603,0.039303943822471564,0.016045767874011727,0.04124695943577125
AH17E146,øNando,5.48777777777778,6,0.6285000000000001,0.04497888393457539,0.018362552473262916,0.04720244384368832
AH17E146,øNando,5.73777777777778,6,0.654,0.049999999999999996,0.020412414523193152,0.0524717819947992
AH17E146,øNando,5.98777777777778,6,0.6841666666666667,0.05596933684319179,0.022849386084629154,0.05873621682458885
AH17E146,øNando,6.23777777777778,6,0.7131666666666667,0.05983115130654487,0.02442596523738167,0.06278894255709737
AH17E146,øNando,6.48777777777778,6,0.7471666666666666,0.06599217125285896,0.026941191097978157,0.06925453646686941
AH17E146,øNando,6.73777777777778,6,0.7789999999999999,0.06961896293395932,0.02842182260165594,0.0730606209154944
AH17E146,øNando,6.98777777777778,6,0.81,0.0757231800705702,0.03091385881229755,0.07946660393231768
AH17E146,øNando,7.23777777777778,6,0.8368333333333333,0.07921973659806418,0.03234132203715723,0.08313601496918079
AH17E146,øNando,7.48777777777778,6,0.8631666666666666,0.07931561426772576,0.03238046393189023,0.08323663241279383
AH17E146,øNando,7.73777777777778,6,0.885,0.07962914039470725,0.03250846043724618,0.08356565790448676
AH17E146,øNando,7.98777777777778,6,0.9033333333333333,0.0778168790601799,0.031768607845551626,0.0816638062712283
AH17E146,øNando,8.23777777777778,6,0.9223333333333333,0.07539672848782411,0.030780585511722237,0.07912401400668347
AH17E146,øNando,8.48777777777778,6,0.9385,0.07058824264705843,0.028817529387509956,0.07407781759144876
AH17E146,øNando,8.73777777777778,6,0.9501666666666666,0.0684672671184316,0.027951644753832362,0.07185199028036053
AH17E146,øNando,8.98777777777778,6,0.965,0.0665912907218354,0.027185780596971406,0.06988327379016884
AH17E146,øNando,9.23777777777778,6,0.9771666666666666,0.06393564472707429,0.026101617659532977,0.06709634423631951
AH17E146,øNando,9.48777777777778,6,0.9881666666666666,0.06295845190811689,0.025702680361740057,0.06607084326505519
AH17E146,øNando,9.73777777777778,6,1,0.062286435120337394,0.02542833065696606,0.06536560489735097
AH17E146,øNando,9.98777777777778,6,1.0098333333333334,0.06064789086742148,0.024759397766863752,0.06364605816079427
AH17E146,øNando,10.2377777777778,6,1.0206666666666666,0.06044060445318747,0.024674773442616333,0.06342852441003086
AH17E146,øNando,10.4877777777778,6,1.0285,0.05803361095089644,0.02369212246014839,0.06090253964372859
AH17E146,øNando,10.7377777777778,6,1.0363333333333333,0.05661684083968893,0.02311372848426763,0.059415730595488034
AH17E146,øNando,10.9877777777778,6,1.0443333333333333,0.057123258543842474,0.02332047264624895,0.059947183382901066
AH17E146,øNando,11.2377777777778,6,1.0514999999999999,0.05538862699146822,0.022612312280407484,0.05812679920975143
AH17E146,øNando,11.4877777777778,6,1.0575,0.05359757457198977,0.021881118192024242,0.05624720496782881
AH17E146,øNando,11.7377777777778,6,1.0631666666666666,0.053879185838936625,0.021996085510330655,0.056542737867959096
AH17E146,øNando,11.9877777777778,6,1.0676666666666668,0.053961714823258414,0.022029777827093745,0.0566293467254308
AH17E146,øNando,12.2377777777778,6,1.0731666666666666,0.053499221178131814,0.02184096558712041,0.056143989411009544
AH17E146,øNando,12.4877777777778,6,1.0788333333333333,0.05308263997454037,0.021670897022914828,0.05570681424904993
AH17E146,øNando,12.7377777777778,6,1.0843333333333334,0.05406539250450945,0.022072104063223737,0.056738149779197417
AH17E146,øNando,12.9877777777778,6,1.0896666666666666,0.053391634800469115,0.021797043632362414,0.056031084431923
AH17E146,øNando,13.2377777777778,6,1.0945,0.05310649677770129,0.021680636522021204,0.05573185042854097
AH17E146,øNando,13.4877777777778,6,1.0995,0.052466179582660685,0.02141922812179126,0.055059878743227125
AH17E146,øNando,13.7377777777778,6,1.1041666666666665,0.05273107875500619,0.021527372756046607,0.05533787337566545
AH17E146,øNando,13.9877777777778,6,1.109,0.0520807066004293,0.021261859435775292,0.054655349657456526
AH17E146,øNando,14.2377777777778,6,1.1135,0.05229053451629658,0.021347521323719705,0.05487555055061275
AH17E146,øNando,14.4877777777778,6,1.1183333333333332,0.051721046650920234,0.021115028876239894,0.05427790968819852
AH17E146,øNando,14.7377777777778,6,1.1228333333333333,0.05197852120507723,0.021220142422812435,0.0545481126616972
AH17E146,øNando,14.9877777777778,6,1.1275,0.052302007609651105,0.02135220519446802,0.05488759082367884
AH17E146,øNando,15.2377777777778,6,1.1315,0.05243948893725034,0.02140833171143111,0.05503186862868169
AH17E146,øNando,15.4877777777778,6,1.136,0.05231443395469363,0.021357278228588347,0.05490063147304011
AH17E146,øNando,15.7377777777778,6,1.1408333333333334,0.05222802568225863,0.02132200219908482,0.054809951552364976
AH17E146,øNando,15.9877777777778,6,1.145,0.053276636530471745,0.021750095785229687,0.05591040114886138
AH17E146,øNando,16.2377777777778,6,1.1491666666666667,0.05328195441860843,0.021752266803970365,0.05591598193020099
AH17E146,øNando,16.4877777777778,6,1.1535,0.05401758972779145,0.02205258866134919,0.05668798384162355
AH17E146,øNando,16.7377777777778,6,1.1578333333333333,0.05390887372841941,0.022008205540459482,0.056573893397255624
AH17E146,øNando,16.9877777777778,6,1.1618333333333333,0.054886853313581986,0.022407464034210664,0.05760022002901593
AH17E146,øNando,17.2377777777778,6,1.1661666666666668,0.05596933684319178,0.02284938608462915,0.05873621682458884
AH17E146,øNando,17.4877777777778,6,1.1701666666666666,0.05547401794233645,0.022647172990120524,0.05821641151691716
AH17E146,øNando,17.7377777777778,6,1.1738333333333333,0.05663008623220231,0.023119135893117742,0.05942963078245599
AH17E146,øNando,17.9877777777778,6,1.178,0.0573201535238698,0.023400854685246022,0.06015381199225835
AH17E146,øNando,18.2377777777778,6,1.1811666666666667,0.05879257322712344,0.024001967511944628,0.06169902170573779
AH17E146,øNando,18.4877777777778,6,1.1841666666666666,0.05986122840926896,0.024438244163150886,0.06282050654064084
AH17E146,øNando,18.7377777777778,6,1.1875,0.06014898170376618,0.02455571895370472,0.0631224851033837
AH17E146,øNando,18.9877777777778,6,1.1908333333333334,0.06194002475513444,0.02528690921757299,0.0650020695140776
AH17E146,øNando,19.2377777777778,6,1.1935,0.06337428500582865,0.025872443512999173,0.06650723333804225
AH17E146,øNando,19.4877777777778,6,1.1966666666666668,0.06427959759260064,0.02624203582888426,0.06745730063184721
AH17E146,øNando,19.7377777777778,6,1.1996666666666667,0.06520940627445293,0.026621628633708913,0.0684330750008677
AH17E146,øNando,19.9877777777778,6,1.2025000000000001,0.06658753637130602,0.027184247889785983,0.06987933384091864
AH17E146,øNando,20.2377777777778,6,1.205,0.06676226479082323,0.02725558046834934,0.07006270007166271
AH17E146,øNando,20.4877777777778,6,1.2076666666666667,0.06780462127810069,0.02768112072233428,0.07115658611888845
AH17E146,øNando,20.7377777777778,6,1.2095,0.06871026124240831,0.028050846689538618,0.072106996974347
AH17E146,øNando,20.9877777777778,6,1.2126666666666666,0.06899758449878277,0.028168145917764002,0.07240852423975733
AH17E146,øNando,21.2375,6,1.2151666666666667,0.06923992104751897,0.02826707939950247,0.0726628408508505
AH17E146,øNando,21.4877777777778,6,1.2183333333333333,0.06900338155965012,0.028170512557952814,0.07241460788203817
AH17E146,øNando,21.7377777777778,6,1.2216666666666667,0.06927529622215024,0.028281521254070546,0.07269996481987609
AH17E146,øNando,21.9877777777778,6,1.2243333333333335,0.06958352295383344,0.028407354290355475,0.0730234289372731
AH17E146,øNando,22.2377777777778,6,1.2265,0.06955213871621775,0.028394541729001358,0.07299049319978822
AH17E146,øNando,22.4877777777778,6,1.2303333333333333,0.07002475752665385,0.02858748755040296,0.07348647622354511
AH17E146,øNando,22.7377777777778,6,1.2335,0.06975026881668625,0.02847542800380706,0.07319841798855604
AH17E146,øNando,22.9877777777778,6,1.236,0.06920982589199312,0.028254793103707796,0.07263125792205344
AH17E146,øNando,23.2377777777778,6,1.2398333333333333,0.06945334165226798,0.028354207996541016,0.07288681203976224
AH17E146,øNando,23.4877777777778,6,1.2429999999999999,0.06939164214802819,0.028329019279412653,0.0728220623810491
AH17E146,øNando,23.7377777777778,6,1.2461666666666666,0.06836202649619648,0.027908680449717522,0.07174154702062217
AH17E146,øNando,23.9877777777778,6,1.25,0.068617781951911,0.02801309217728978,0.07200994591094682
AH17E146,øNando,NA,6,1.2528333333333332,0.0682712726310757,0.027871630339428976,0.0716463066801061
AH17E146,øTaquito,0.237777777777778,6,0.1075,0.006316644678941504,0.0025787593916455263,0.00662891205064054
AH17E146,øTaquito,0.487777777777778,6,0.11216666666666666,0.008134289561274953,0.0033208098075285463,0.008536413370835804
AH17E146,øTaquito,0.737777777777778,6,0.11699999999999999,0.009444575162494077,0.0038557316642456687,0.00991147377919769
AH17E146,øTaquito,0.987777777777778,6,0.12416666666666666,0.015535979745953155,0.006342537171966577,0.0163040108461054
AH17E146,øTaquito,1.23777777777778,6,0.12616666666666668,0.013242608000944022,0.005406272077668472,0.013897264801362367
AH17E146,øTaquito,1.48777777777778,6,0.13116666666666665,0.014824529222429514,0.00605208871198843,0.015557389310697032
AH17E146,øTaquito,1.73777777777778,6,0.1345,0.015757537878742352,0.006432987900916132,0.016536521846963186
AH17E146,øTaquito,1.98777777777778,6,0.13483333333333333,0.016117278513032733,0.006579851399875566,0.016914046489706302
AH17E146,øTaquito,2.23777777777778,6,0.1395,0.017398275776639476,0.007102816342831906,0.01825837067274445
AH17E146,øTaquito,2.48777777777778,6,0.15466666666666667,0.021416504538945343,0.008743251365736,0.022475243145163352
AH17E146,øTaquito,2.73777777777778,6,0.179,0.02675070092539633,0.010920927921503131,0.02807313894330939
AH17E146,øTaquito,2.98777777777778,6,0.20983333333333334,0.03215224201617465,0.01312609783768369,0.033741708674334785
AH17E146,øTaquito,3.23777777777778,6,0.2475,0.038568121551353786,0.015745369689742657,0.040474761319831055
AH17E146,øTaquito,3.48777777777778,6,0.30633333333333335,0.0591596709479242,0.02415183452889472,0.06208426713727069
AH17E146,øTaquito,3.73777777777778,6,0.42583333333333334,0.11107549984882656,0.04534638292570252,0.11656658826061958
AH17E146,øTaquito,3.98777777777778,6,0.5496666666666666,0.15833340350875638,0.06463934130577481,0.16616071662812082
AH17E146,øTaquito,4.23777777777778,6,0.6313333333333333,0.19598639408557592,0.08001111033961333,0.2056751068881029
AH17E146,øTaquito,4.48777777777778,6,0.6891666666666667,0.22198956431928657,0.09062686013416651,0.23296376048164122
AH17E146,øTaquito,4.73777777777778,6,0.736,0.241926435099598,0.0987660535474276,0.2538862232265009
AH17E146,øTaquito,4.98777777777778,6,0.774,0.25782629811561114,0.10525714544232456,0.2705721061449691
AH17E146,øTaquito,5.23777777777778,6,0.8069999999999999,0.27286333575619864,0.11139599035273517,0.2863525093634591
AH17E146,øTaquito,5.48777777777778,6,0.8356666666666667,0.28700081300697855,0.11716759127183782,0.3011888818486462
AH17E146,øTaquito,5.73777777777778,6,0.8621666666666666,0.30371066274773206,0.12398935886240847,0.3187247937038996
AH17E146,øTaquito,5.98777777777778,6,0.885,0.32317425640047504,0.13193533769742408,0.3391505825635413
AH17E146,øTaquito,6.23777777777778,6,0.9036666666666667,0.34654042573221766,0.14147453638179716,0.3636718734281166
AH17E146,øTaquito,6.48777777777778,6,0.9218333333333334,0.3698839908223478,0.1510045069231747,0.38816944259593084
AH17E146,øTaquito,6.73777777777778,6,0.9405,0.3877425692389217,0.15829524103185583,0.4069108712641607
AH17E146,øTaquito,6.98777777777778,6,0.9588333333333333,0.40123380548835447,0.16380301516693085,0.42106905541057205
AH17E146,øTaquito,7.23777777777778,6,0.9743333333333333,0.41196585619037246,0.16818435651920122,0.43233165190644046
AH17E146,øTaquito,7.48777777777778,6,0.9895,0.42164665301648013,0.17213652527378767,0.4424910251183498
AH17E146,øTaquito,7.73777777777778,6,1.004,0.4305247960338638,0.1757610119831282,0.45180806481688585
AH17E146,øTaquito,7.98777777777778,6,1.0181666666666667,0.438287766959867,0.1789302315925897,0.45995480317810994
AH17E146,øTaquito,8.23777777777778,6,1.0315,0.44518254682770303,0.1817450136867584,0.4671904309006544
AH17E146,øTaquito,8.48777777777778,6,1.0446666666666666,0.4520361342488747,0.1845429790349964,0.47438282980157476
AH17E146,øTaquito,8.73777777777778,6,1.0578333333333334,0.4587768157466838,0.18729485073303834,0.48145674120256304
AH17E146,øTaquito,8.98777777777778,6,1.0708333333333333,0.4646832971677233,0.1897061616758343,0.4876552133121854
AH17E146,øTaquito,9.23777777777778,6,1.0826666666666667,0.4704251977378196,0.1920502827675896,0.4936809684111836
AH17E146,øTaquito,9.48777777777778,6,1.0935000000000001,0.47516134102007923,0.193983805165964,0.49865124596724075
AH17E146,øTaquito,9.73777777777778,6,1.1068333333333333,0.48062601538687716,0.19621474913415093,0.5043860700081845
AH17E146,øTaquito,9.98777777777778,6,1.1171666666666666,0.4846674805128426,0.19786467036279565,0.5086273275487694
AH17E146,øTaquito,10.2377777777778,6,1.1278333333333332,0.48841270117255003,0.19939365029453116,0.5125576955883411
AH17E146,øTaquito,10.4877777777778,6,1.1391666666666667,0.49197699810729634,0.20084876842484692,0.5162981958228359
AH17E146,øTaquito,10.7377777777778,6,1.1501666666666668,0.4948759103721525,0.20203224440117917,0.5193404176705075
AH17E146,øTaquito,10.9877777777778,6,1.1611666666666667,0.4973024901070441,0.2030228914296229,0.5218869569273521
AH17E146,øTaquito,11.2377777777778,6,1.1706666666666667,0.4979966532685402,0.2033062823536067,0.522615436488929
AH17E146,øTaquito,11.4877777777778,6,1.182,0.4991332487422572,0.20377029551270062,0.5238082202871921
AH17E146,øTaquito,11.7377777777778,6,1.1928333333333334,0.4975610180336344,0.20312843501369057,0.5221582653474244
AH17E146,øTaquito,11.9877777777778,6,1.2036666666666667,0.49405816121856205,0.2016983997071976,0.5184822425642349
AH17E146,øTaquito,12.2377777777778,6,1.2151666666666667,0.4888923876137433,0.19958948146410702,0.5130610956357042
AH17E146,øTaquito,12.4877777777778,6,1.227,0.4829298085643503,0.19715526876043665,0.506803752675574
AH17E146,øTaquito,12.7377777777778,6,1.2353333333333334,0.48112229907443144,0.19641735610118008,0.504906887797403
AH17E146,øTaquito,12.9877777777778,6,1.2465,0.4753435599647901,0.19405819573863234,0.49884247302208456
AH17E146,øTaquito,13.2377777777778,6,1.256,0.471161543422211,0.19235089463443283,0.4944537158156675
AH17E146,øTaquito,13.4877777777778,6,1.2638333333333334,0.4700567696211455,0.19189987261879857,0.493294326814806
AH17E146,øTaquito,13.7377777777778,6,1.2718333333333334,0.4666559403529185,0.19051148988388544,0.48972537537552724
AH17E146,øTaquito,13.9877777777778,6,1.2791666666666666,0.46530008238411763,0.18995796318601066,0.4883024897004306
AH17E146,øTaquito,14.2377777777778,6,1.286,0.46424174736876045,0.18952589972525305,0.4871918352163649
AH17E146,øTaquito,14.4877777777778,6,1.2921666666666667,0.46383247694255597,0.18935881577341765,0.4867623322447505
AH17E146,øTaquito,14.7377777777778,6,1.2985,0.46302516130335725,0.18902923054385004,0.48591510644033
AH17E146,øTaquito,14.9877777777778,6,1.3043333333333333,0.4634111205686228,0.1891867977540834,0.48632014584884775
AH17E146,øTaquito,15.2377777777778,6,1.3088333333333333,0.4636616941981154,0.18928909400995908,0.48658310674605537
AH17E146,øTaquito,15.4877777777778,6,1.3135,0.46496225653272116,0.18982004635970356,0.48794796321189693
AH17E146,øTaquito,15.7377777777778,6,1.3178333333333332,0.46659593511588443,0.1904869928484474,0.48966240374120323
AH17E146,øTaquito,15.9877777777778,6,1.3213333333333332,0.46881453333558964,0.1913927317788682,0.49199067978357164
AH17E146,øTaquito,16.2377777777778,6,1.324,0.4715731120409644,0.19251891681944747,0.49488563059245005
AH17E146,øTaquito,16.4877777777778,6,1.3266666666666667,0.47630858344844745,0.19445216492609294,0.4998552030591712
AH17E146,øTaquito,16.7377777777778,6,1.33,0.4779535542288602,0.19512372143505943,0.5015814940227238
AH17E146,øTaquito,16.9877777777778,6,1.3321666666666667,0.48096295768662545,0.19635230525200814,0.5047396692661289
AH17E146,øTaquito,17.2377777777778,6,1.3345,0.4850565946361311,0.19802352553842353,0.5090356777777352
AH17E146,øTaquito,17.4877777777778,6,1.3365,0.489457965508786,0.19982037767288233,0.5136546332358993
AH17E146,øTaquito,17.7377777777778,6,1.3381666666666667,0.4937093949548324,0.2015560164762585,0.5181162348170837
AH17E146,øTaquito,17.9877777777778,6,1.3401666666666667,0.4971343547439331,0.20295425045506632,0.5217105096849766
AH17E146,øTaquito,18.2377777777778,6,1.3419999999999999,0.4999903999078382,0.2041202260107182,0.5247077452691312
AH17E146,øTaquito,18.4877777777778,6,1.3436666666666666,0.5027578608700879,0.20525003721748208,0.5276120174349368
AH17E146,øTaquito,18.7377777777778,6,1.3456666666666668,0.5042145046174957,0.2058447095371762,0.5291406712980983
AH17E146,øTaquito,18.9877777777778,6,1.3481666666666667,0.5059452210137642,0.20655127154723057,0.5309569467668946
AH17E146,øTaquito,19.2377777777778,6,1.3505,0.5071014691361089,0.20702330786652987,0.532170354755046
AH17E146,øTaquito,19.4877777777778,6,1.3526666666666667,0.507665506674096,0.20725357522717056,0.532762275849649
AH17E146,øTaquito,19.7377777777778,6,1.3553333333333333,0.5079975065555604,0.2073891136112126,0.5331106883576989
AH17E146,øTaquito,19.9877777777778,6,1.3576666666666666,0.508131347848828,0.20744375409038254,0.5332511461809436
AH17E146,øTaquito,20.2377777777778,6,1.36,0.5087871853732168,0.20771149863853633,0.5339394054530184
AH17E146,øTaquito,20.4877777777778,6,1.362,0.5083195845135223,0.20752060138694664,0.533448688445609
AH17E146,øTaquito,20.7377777777778,6,1.3643333333333334,0.5084768103529075,0.2075847885670924,0.5336136868449725
AH17E146,øTaquito,20.9877777777778,6,1.3663333333333334,0.5084665836283312,0.20758061352426707,0.5336029545557227
AH17E146,øTaquito,21.2375,6,1.3688333333333333,0.5087256300469505,0.20768636878181918,0.5338748070998092
AH17E146,øTaquito,21.4877777777778,6,1.3708333333333333,0.5086996821963492,0.20767577561616998,0.5338475765006094
AH17E146,øTaquito,21.7377777777778,6,1.3728333333333333,0.5092003207644971,0.20788016045575664,0.5343729644567303
AH17E146,øTaquito,21.9877777777778,6,1.3746666666666667,0.5105811068446096,0.20844386401245885,0.5358220105802726
AH17E146,øTaquito,22.2377777777778,6,1.3761666666666668,0.5113133742301943,0.20874281092078628,0.5365904780726387
AH17E146,øTaquito,22.4877777777778,6,1.3776666666666666,0.5125464531792866,0.20924621329376017,0.5378845150686217
AH17E146,øTaquito,22.7377777777778,6,1.3791666666666667,0.513761585433036,0.20974228895904085,0.5391597181628933
AH17E146,øTaquito,22.9877777777778,6,1.3803333333333334,0.5153114268737563,0.21037500907770498,0.5407861770069731
AH17E146,øTaquito,23.2377777777778,6,1.3820000000000001,0.5171181683135877,0.21111260818182637,0.542682235866009
AH17E146,øTaquito,23.4877777777778,6,1.3826666666666667,0.519392593965939,0.21204113856618592,0.5450690992058802
AH17E146,øTaquito,23.7377777777778,6,1.3836666666666666,0.5213408354106426,0.21283650480539704,0.5471136532130746
AH17E146,øTaquito,23.9877777777778,6,1.385,0.5224813872282916,0.2133021331351377,0.5483105889396637
AH17E146,øTaquito,NA,6,1.3863333333333334,0.523623401565158,0.2137683585358486,0.5495090594860433
AH17E146,Positive,0.237777777777778,3,0.10933333333333334,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
AH17E146,Positive,0.487777777777778,3,0.117,9.99999999999994e-4,5.773502691896223e-4,0.0024841377117503153
AH17E146,Positive,0.737777777777778,3,0.132,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
AH17E146,Positive,0.987777777777778,3,0.154,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
AH17E146,Positive,1.23777777777778,3,0.18633333333333332,0.0025166114784235852,0.001452966314513559,0.00625160947937578
AH17E146,Positive,1.48777777777778,3,0.231,0.0030000000000000027,0.001732050807568879,0.007452413135250997
AH17E146,Positive,1.73777777777778,3,0.29933333333333334,0.010692676621563637,0.006173419725817385,0.026562081235177344
AH17E146,Positive,1.98777777777778,3,0.41333333333333333,0.019502136635080086,0.01125956383603635,0.04844599307491012
AH17E146,Positive,2.23777777777778,3,0.5633333333333334,0.018610033136277102,0.01074450764085744,0.046229885130749215
AH17E146,Positive,2.48777777777778,3,0.6786666666666666,0.02230097157823693,0.012875471943885285,0.05539868450617064
AH17E146,Positive,2.73777777777778,3,0.7693333333333333,0.021221058723196025,0.012251983966326081,0.05271603225755955
AH17E146,Positive,2.98777777777778,3,0.843,0.019697715603592226,0.011372481406154664,0.048931838166216365
AH17E146,Positive,3.23777777777778,3,0.9096666666666667,0.01817507450695413,0.010493384159131473,0.0451493879965968
AH17E146,Positive,3.48777777777778,3,0.963,0.019000000000000017,0.0109696551146029,0.04719861652325631
AH17E146,Positive,3.73777777777778,3,1.0096666666666667,0.01817507450695413,0.010493384159131473,0.0451493879965968
AH17E146,Positive,3.98777777777778,3,1.0506666666666666,0.016258331197676237,0.009386751893552467,0.04038793365827445
AH17E146,Positive,4.23777777777778,3,1.0873333333333333,0.017387735140993274,0.010038813564250383,0.043193528585667836
AH17E146,Positive,4.48777777777778,3,1.1206666666666667,0.017214335111567097,0.00993870101058369,0.04276277903335165
AH17E146,Positive,4.73777777777778,3,1.1513333333333333,0.017214335111567183,0.00993870101058374,0.042762779033351864
AH17E146,Positive,4.98777777777778,3,1.1796666666666666,0.017214335111567218,0.00993870101058376,0.042762779033351954
AH17E146,Positive,5.23777777777778,3,1.207,0.017776388834631195,0.010263202878893778,0.04415899788284485
AH17E146,Positive,5.48777777777778,3,1.2316666666666667,0.016502525059315418,0.009527737285304302,0.040994544838950285
AH17E146,Positive,5.73777777777778,3,1.2530000000000001,0.017058722109231948,0.009848857801796087,0.04237621490581222
AH17E146,Positive,5.98777777777778,3,1.272,0.016370705543744916,0.009451631252505227,0.04066708700917694
AH17E146,Positive,6.23777777777778,3,1.2913333333333332,0.01625833119767627,0.009386751893552484,0.040387933658274526
AH17E146,Positive,6.48777777777778,3,1.3083333333333333,0.01563116545025776,0.009024657580453897,0.03882996757359413
AH17E146,Positive,6.73777777777778,3,1.3263333333333334,0.01527525231651948,0.008819171036881977,0.03794583033596763
AH17E146,Positive,6.98777777777778,3,1.343,0.015099668870541512,0.008717797887081356,0.03750965687625469
AH17E146,Positive,7.23777777777778,3,1.3586666666666667,0.015176736583776284,0.008762292952063279,0.03770110368905954
AH17E146,Positive,7.48777777777778,3,1.3746666666666667,0.014189197769195068,0.00819213715162961,0.03524792127794112
AH17E146,Positive,7.73777777777778,3,1.389,0.01452583904633391,0.00838649708360606,0.036084184569813514
AH17E146,Positive,7.98777777777778,3,1.403,0.013527749258468752,0.007810249675906694,0.033604792088064786
AH17E146,Positive,8.23777777777778,3,1.416,0.013527749258468637,0.007810249675906628,0.0336047920880645
AH17E146,Positive,8.48777777777778,3,1.4293333333333333,0.012503332889007323,0.0072188026092358795,0.031060000752151293
AH17E146,Positive,8.73777777777778,3,1.4423333333333335,0.013012814197295436,0.007512951779723104,0.032325622483501695
AH17E146,Positive,8.98777777777778,3,1.4543333333333333,0.012013880860626746,0.006936217348894946,0.029844134510358413
AH17E146,Positive,9.23777777777778,3,1.466,0.011532562594670864,0.006658328118479433,0.02864847365454313
AH17E146,Positive,9.48777777777778,3,1.477,0.011532562594670748,0.006658328118479366,0.02864847365454284
AH17E146,Positive,9.73777777777778,3,1.4883333333333335,0.011015141094572214,0.006359594676112977,0.027363127393277644
AH17E146,Positive,9.98777777777778,3,1.4969999999999999,0.010535653752852696,0.006082762530298195,0.026172014805405274
AH17E146,Positive,10.2377777777778,3,1.5076666666666667,0.010066445913694225,0.0058118652580541694,0.025006437917502834
AH17E146,Positive,10.4877777777778,3,1.5176666666666667,0.009073771725877467,0.005238744548500571,0.022540498532066095
AH17E146,Positive,10.7377777777778,3,1.5263333333333333,0.009018499505645797,0.005206833117271108,0.022403194725376434
AH17E146,Positive,10.9877777777778,3,1.5346666666666666,0.009073771725877483,0.00523874454850058,0.022540498532066133
AH17E146,Positive,11.2377777777778,3,1.542,0.00854400374531759,0.004932882862316282,0.02122448191307949
AH17E146,Positive,11.4877777777778,3,1.55,0.007549834435270697,0.004358898943540643,0.018754828438127195
AH17E146,Positive,11.7377777777778,3,1.5566666666666666,0.008082903768654767,0.0046666666666666705,0.020079046072164174
AH17E146,Positive,11.9877777777778,3,1.563,0.007211102550927985,0.0041633319989322695,0.017913371790059213
AH17E146,Positive,12.2377777777778,3,1.57,0.006557438524302057,0.003785938897200215,0.016289580330703175
AH17E146,Positive,12.4877777777778,3,1.5753333333333333,0.006658328118479338,0.0038441875315569007,0.016540203976322145
AH17E146,Positive,12.7377777777778,3,1.581,0.006557438524301956,0.0037859388972001566,0.01628958033070292
AH17E146,Positive,12.9877777777778,3,1.5856666666666666,0.006110100926607792,0.0035276684147527906,0.015178332134387051
AH17E146,Positive,13.2377777777778,3,1.591,0.006000000000000005,0.003464101615137758,0.014904826270501994
AH17E146,Positive,13.4877777777778,3,1.5953333333333333,0.006027713773341719,0.0034801021696368568,0.014973671099995046
AH17E146,Positive,13.7377777777778,3,1.6003333333333334,0.0050332229568471705,0.002905932629027118,0.01250321895875156
AH17E146,Positive,13.9877777777778,3,1.6046666666666667,0.005507570547286161,0.0031797973380565197,0.013681563696638957
AH17E146,Positive,14.2377777777778,3,1.609,0.0050000000000000044,0.0028867513459481316,0.012420688558751662
AH17E146,Positive,14.4877777777778,3,1.6133333333333333,0.004509249752822956,0.002603416558635587,0.011201597362688357
AH17E146,Positive,14.7377777777778,3,1.617,0.0045825756949558925,0.002645751311064621,0.01138374910079041
