Phage,Host,Time,N,OD600,sd,se,ci
øEnC07,EnC07_R2,7.98777777777778,3,0.8516666666666667,0.009291573243177578,0.005364492313143699,0.02308154749486774
øEnC07,EnC07_R2,8.23777777777778,3,0.8393333333333333,0.009451631252505225,0.005456901847914972,0.02347915363190624
øEnC07,EnC07_R2,8.48777777777778,3,0.8263333333333333,0.010214368964029717,0.005897268670984716,0.02537389914527837
øEnC07,EnC07_R2,8.73777777777778,3,0.8123333333333334,0.010214368964029654,0.00589726867098468,0.025373899145278215
øEnC07,EnC07_R2,8.98777777777778,3,0.8016666666666667,0.009291573243177578,0.005364492313143699,0.02308154749486774
øEnC07,EnC07_R2,9.23777777777778,3,0.791,0.009848857801796113,0.005686240703077332,0.024465919083108183
øEnC07,EnC07_R2,9.48777777777778,3,0.7823333333333333,0.009451631252505225,0.005456901847914972,0.02347915363190624
øEnC07,EnC07_R2,9.73777777777778,3,0.774,0.008888194417315597,0.005131601439446889,0.022079498941422426
øEnC07,EnC07_R2,9.98777777777778,3,0.768,0.009165151389911688,0.005291502622129186,0.022767498201580576
øEnC07,EnC07_R2,10.2377777777778,3,0.7653333333333333,0.010066445913694341,0.005811865258054236,0.02500643791750312
øEnC07,EnC07_R2,10.4877777777778,3,0.7646666666666667,0.009504384952922176,0.005487359211051448,0.023610201088546365
øEnC07,EnC07_R2,10.7377777777778,3,0.7673333333333333,0.010016652800877822,0.00578311719096583,0.024882744968170167
øEnC07,EnC07_R2,10.9877777777778,3,0.7713333333333333,0.009504384952922176,0.005487359211051448,0.023610201088546365
øEnC07,EnC07_R2,11.2377777777778,3,0.7746666666666667,0.009018499505645797,0.005206833117271108,0.022403194725376434
øEnC07,EnC07_R2,11.4877777777778,3,0.7773333333333333,0.009451631252505225,0.005456901847914972,0.02347915363190624
øEnC07,EnC07_R2,11.7377777777778,3,0.7776666666666667,0.009865765724632504,0.00569600249687836,0.024507920691853428
øEnC07,EnC07_R2,11.9877777777778,3,0.7746666666666667,0.008962886439832509,0.0051747248987533455,0.02226504421132359
øEnC07,EnC07_R2,12.2377777777778,3,0.7713333333333333,0.00838649708360609,0.004841946348777988,0.02083321367487005
øEnC07,EnC07_R2,12.4877777777778,3,0.767,0.007810249675906661,0.0045092497528228985,0.01940173575810553
øEnC07,EnC07_R2,12.7377777777778,3,0.7603333333333333,0.007505553499465142,0.0043333333333333375,0.01864482849558102
øEnC07,EnC07_R2,12.9877777777778,3,0.7533333333333333,0.006658328118479399,0.0038441875315569354,0.016540203976322294
øEnC07,EnC07_R2,13.2377777777778,3,0.7453333333333333,0.005773502691896263,0.0033333333333333366,0.014342175765831553
øEnC07,EnC07_R2,13.4877777777778,3,0.7376666666666667,0.005686240703077332,0.003282952600598705,0.014125404968604113
øEnC07,EnC07_R2,13.7377777777778,3,0.7296666666666667,0.006658328118479399,0.0038441875315569354,0.016540203976322294
øEnC07,EnC07_R2,13.9877777777778,3,0.7173333333333333,0.006658328118479399,0.0038441875315569354,0.016540203976322294
øEnC07,EnC07_R2,14.2377777777778,3,0.7046666666666667,0.0077674534651540365,0.004484541349024575,0.01929542407705492
øEnC07,EnC07_R2,14.4877777777778,3,0.688,0.011269427669584591,0.006506407098647681,0.02799481026385772
øEnC07,EnC07_R2,14.7377777777778,3,0.6703333333333333,0.014153915830374777,0.008171767114754184,0.03516027608317397
øEnC07,EnC07_R2,14.9877777777778,3,0.65,0.018193405398660267,0.010503967504392496,0.04519492445597401
øEnC07,EnC07_R2,15.2377777777778,3,0.628,0.02338803112705302,0.013503086067019408,0.05809909012630298
øEnC07,EnC07_R2,15.4877777777778,3,0.6056666666666667,0.025735837529276846,0.01485859272534846,0.06393136454995604
øEnC07,EnC07_R2,15.7377777777778,3,0.5796666666666667,0.026633312473917533,0.015376750126227707,0.06616081590528902
øEnC07,EnC07_R2,15.9877777777778,3,0.5569999999999999,0.02443358344574119,0.01410673597966586,0.06069638607076426
øEnC07,EnC07_R2,16.2377777777778,3,0.5326666666666667,0.021571586249817934,0.012454361128179615,0.05358679090544761
øEnC07,EnC07_R2,16.4877777777778,3,0.5106666666666667,0.016653327995729075,0.009614803401237312,0.041369160100338136
øEnC07,EnC07_R2,16.7377777777778,3,0.48866666666666664,0.01167618659209134,0.0067412494720522345,0.029005255442847665
øEnC07,EnC07_R2,16.9877777777778,3,0.4696666666666667,0.007023769168568473,0.004055175020198802,0.017448009870270204
øEnC07,EnC07_R2,17.2377777777778,3,0.452,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
øEnC07,EnC07_R2,17.4877777777778,3,0.43833333333333335,0.006658328118479399,0.0038441875315569354,0.016540203976322294
øEnC07,EnC07_R2,17.7377777777778,3,0.42633333333333334,0.011015141094572214,0.006359594676112977,0.027363127393277644
øEnC07,EnC07_R2,17.9877777777778,3,0.417,0.0157162336455017,0.00907377172587746,0.03904128868547014
øEnC07,EnC07_R2,18.2377777777778,3,0.41100000000000003,0.019697715603592195,0.011372481406154647,0.04893183816621629
øEnC07,EnC07_R2,18.4877777777778,3,0.4063333333333333,0.023629078131263033,0.013642254619787412,0.05869788407976551
øEnC07,EnC07_R2,18.7377777777778,3,0.4023333333333333,0.02685764943797824,0.015506271132817339,0.0667180998178518
øEnC07,EnC07_R2,18.9877777777778,3,0.40066666666666667,0.028219378684395814,0.016292465879799913,0.07010082279207107
øEnC07,EnC07_R2,19.2377777777778,3,0.401,0.030413812651491092,0.01755942292142123,0.07555209896567833
øEnC07,EnC07_R2,19.4877777777778,3,0.403,0.032078029864690875,0.018520259177452134,0.07968624370553194
øEnC07,EnC07_R2,19.7377777777778,3,0.40700000000000003,0.03292415526630865,0.019008769905844335,0.08178813572456055
øEnC07,EnC07_R2,19.9877777777778,3,0.41200000000000003,0.034641016151377546,0.02,0.08605305459498924
øEnC07,EnC07_R2,20.2377777777778,3,0.4176666666666667,0.03493326972004386,0.020168732676541127,0.08677905270630686
øEnC07,EnC07_R2,20.4877777777778,3,0.42200000000000004,0.03380828300875394,0.019519221295943138,0.08398443079157357
øEnC07,EnC07_R2,20.7377777777778,3,0.428,0.033808283008753964,0.01951922129594315,0.08398443079157362
øEnC07,EnC07_R2,20.9877777777778,3,0.434,0.03296968304366907,0.01903505538035898,0.08190123299323375
øEnC07,EnC07_R2,21.2377777777778,3,0.4393333333333333,0.03181718613160713,0.018369660977939805,0.07903827195130488
øEnC07,EnC07_R2,21.4877777777778,3,0.4463333333333333,0.030038863715748855,0.017342946052438083,0.07462067417442038
øEnC07,EnC07_R2,21.7377777777778,3,0.452,0.027712812921102028,0.015999999999999997,0.06884244367599138
øEnC07,EnC07_R2,21.9877777777778,3,0.4583333333333333,0.027465129406819347,0.015856999856355056,0.0682271637175829
øEnC07,EnC07_R2,22.2377777777778,3,0.463,0.025238858928247915,0.014571661996262924,0.06269680126520716
øEnC07,EnC07_R2,22.4877777777778,3,0.466,0.024576411454889004,0.01418919776919517,0.061051190514582576
øEnC07,EnC07_R2,22.7377777777778,3,0.468,0.024979991993593582,0.014422205101855951,0.062053740150507124
øEnC07,EnC07_R2,22.9877777777778,3,0.47100000000000003,0.02523885892824792,0.014571661996262926,0.06269680126520717
øEnC07,EnC07_R2,23.2377777777778,3,0.4723333333333333,0.026025628394590845,0.015025903559446193,0.06465124496700332
øEnC07,EnC07_R2,23.4877777777778,3,0.47333333333333333,0.02709858544893687,0.01564537560360178,0.06731661804879283
øEnC07,EnC07_R2,23.7377777777778,3,0.4746666666666667,0.027392213005402337,0.01581490155236861,0.0680460293350178
øEnC07,EnC07_R2,23.9877777777778,3,0.4746666666666667,0.02746512940681935,0.01585699985635506,0.06822716371758292
øEnC07,EnC07_R2,NA,3,0.476,0.02722131517763239,0.015716233645501707,0.06762149559619826
øEnC07,EnC07_R3,0.237777777777778,3,0.19033333333333333,0.004041451884327384,0.0023333333333333353,0.010039523036082087
øEnC07,EnC07_R3,0.487777777777778,3,0.22833333333333333,0.006658328118479383,0.0038441875315569267,0.016540203976322256
øEnC07,EnC07_R3,0.737777777777778,3,0.27566666666666667,0.006350852961085857,0.003666666666666652,0.01577639334241463
øEnC07,EnC07_R3,0.987777777777778,3,0.316,0.007000000000000006,0.0040414518843273845,0.01738896398225233
øEnC07,EnC07_R3,1.23777777777778,3,0.369,0.007000000000000006,0.0040414518843273845,0.01738896398225233
øEnC07,EnC07_R3,1.48777777777778,3,0.4613333333333333,0.00757187779440034,0.004371625682867987,0.018809587177834798
øEnC07,EnC07_R3,1.73777777777778,3,0.5656666666666667,0.0035118845842841916,0.002027587510099375,0.00872400493513499
øEnC07,EnC07_R3,1.98777777777778,3,0.6526666666666667,0.004725815626252613,0.002728450923957486,0.01173957681595312
øEnC07,EnC07_R3,2.23777777777778,3,0.716,0.005567764362830027,0.0032145502536643214,0.013831093423845617
øEnC07,EnC07_R3,2.48777777777778,3,0.7616666666666667,0.007094598884597594,0.00409606857581484,0.01762396063897071
øEnC07,EnC07_R3,2.73777777777778,3,0.7956666666666667,0.008082903768654767,0.0046666666666666705,0.020079046072164174
øEnC07,EnC07_R3,2.98777777777778,3,0.8276666666666667,0.011150485789118498,0.006437735971942662,0.027699342253085398
øEnC07,EnC07_R3,3.23777777777778,3,0.8486666666666667,0.014011899704655814,0.008089774066341072,0.03480748846959882
øEnC07,EnC07_R3,3.48777777777778,3,0.8653333333333333,0.019425069712444638,0.011215069227507158,0.048254548226062864
øEnC07,EnC07_R3,3.73777777777778,3,0.8806666666666667,0.023158871590242353,0.0133707807467544,0.05752982627890437
øEnC07,EnC07_R3,3.98777777777778,3,0.8916666666666667,0.02773685875028632,0.016013882865952435,0.06890217682707837
øEnC07,EnC07_R3,4.23777777777778,3,0.8976666666666667,0.030989245446337268,0.017891649200426206,0.0769815532719336
øEnC07,EnC07_R3,4.48777777777778,3,0.9063333333333333,0.03415162270424841,0.019717448561560356,0.08483733387709226
øEnC07,EnC07_R3,4.73777777777778,3,0.9096666666666666,0.037206630233512575,0.021481257980957354,0.09242639329021857
øEnC07,EnC07_R3,4.98777777777778,3,0.9126666666666666,0.04080849584747436,0.02356079606276305,0.1013739234945178
øEnC07,EnC07_R3,5.23777777777778,3,0.917,0.043266615305567864,0.02497999199359359,0.10748023074035516
øEnC07,EnC07_R3,5.48777777777778,3,0.919,0.04635730794599704,0.02676440422152777,0.11515793688387448
øEnC07,EnC07_R3,5.73777777777778,3,0.9216666666666666,0.04838732616433079,0.027936435786342608,0.12020078169557757
øEnC07,EnC07_R3,5.98777777777778,3,0.9236666666666666,0.05128677542342988,0.029610433596585127,0.12740341294341218
øEnC07,EnC07_R3,6.23777777777778,3,0.9229999999999999,0.0524309069156733,0.03027099822162019,0.13024559313049522
øEnC07,EnC07_R3,6.48777777777778,3,0.9233333333333333,0.05326662494783513,0.03075350025245545,0.1323216318105782
øEnC07,EnC07_R3,6.73777777777778,3,0.9236666666666666,0.050895317400850654,0.02938442520187257,0.1264309773069559
øEnC07,EnC07_R3,6.98777777777778,3,0.9199999999999999,0.0502692749102272,0.029022979401386977,0.12487580154684008
øEnC07,EnC07_R3,7.23777777777778,3,0.9156666666666666,0.050846173241782235,0.029356051808405323,0.12630889644810178
øEnC07,EnC07_R3,7.48777777777778,3,0.9136666666666666,0.048211340298039126,0.027834830299065545,0.1197636085683874
øEnC07,EnC07_R3,7.73777777777778,3,0.909,0.04504442251822087,0.02600640946638606,0.11189654868152822
øEnC07,EnC07_R3,7.98777777777778,3,0.905,0.04419275958796875,0.025514701644346174,0.10978090067878915
øEnC07,EnC07_R3,8.23777777777778,3,0.9006666666666667,0.04135617648348716,0.023876999625394985,0.10273443761643261
øEnC07,EnC07_R3,8.48777777777778,3,0.8936666666666667,0.03797806384392622,0.021926645383591598,0.09434274061395882
øEnC07,EnC07_R3,8.73777777777778,3,0.8863333333333333,0.03442867022313432,0.019877402021167452,0.0855255580667036
øEnC07,EnC07_R3,8.98777777777778,3,0.8763333333333333,0.03139001964531617,0.01812303629209093,0.0779771315735136
øEnC07,EnC07_R3,9.23777777777778,3,0.8666666666666667,0.028378395538390375,0.01638427430325936,0.07049584255588284
øEnC07,EnC07_R3,9.48777777777778,3,0.857,0.021071307505705496,0.01216552506059645,0.052344029610810805
øEnC07,EnC07_R3,9.73777777777778,3,0.8456666666666667,0.01850225211517057,0.010682280239308053,0.04596214223160753
øEnC07,EnC07_R3,9.98777777777778,3,0.8353333333333333,0.014502873278538074,0.008373237791386988,0.03602713443995258
øEnC07,EnC07_R3,10.2377777777778,3,0.8213333333333332,0.008082903768654767,0.0046666666666666705,0.020079046072164174
øEnC07,EnC07_R3,10.4877777777778,3,0.8116666666666666,0.008326663997864477,0.0048074017006186215,0.02068458005016892
øEnC07,EnC07_R3,10.7377777777778,3,0.8043333333333333,0.004932882862316252,0.00284800124843918,0.012253960345926714
øEnC07,EnC07_R3,10.9877777777778,3,0.7966666666666667,0.004041451884327384,0.0023333333333333353,0.010039523036082087
øEnC07,EnC07_R3,11.2377777777778,3,0.7976666666666667,0.006806859285554052,0.003929942040850536,0.01690917584982273
øEnC07,EnC07_R3,11.4877777777778,3,0.8,0.013453624047073722,0.0077674534651540365,0.03342065485504693
øEnC07,EnC07_R3,11.7377777777778,3,0.8046666666666666,0.019553345834749925,0.011289129481250718,0.04857320377899853
øEnC07,EnC07_R3,11.9877777777778,3,0.8106666666666666,0.025540817005987322,0.014745997573729753,0.06344690671348727
øEnC07,EnC07_R3,12.2377777777778,3,0.815,0.030999999999999965,0.01789785834487838,0.07700826906426014
øEnC07,EnC07_R3,12.4877777777778,3,0.8186666666666667,0.0340196021924615,0.01964122648354163,0.08450937674503782
øEnC07,EnC07_R3,12.7377777777778,3,0.8203333333333334,0.03572580766523454,0.02062630467253996,0.08874782610394813
øEnC07,EnC07_R3,12.9877777777778,3,0.818,0.03508560958569764,0.020256686138984646,0.08715748591158037
øEnC07,EnC07_R3,13.2377777777778,3,0.815,0.03207802986469085,0.018520259177452116,0.07968624370553187
øEnC07,EnC07_R3,13.4877777777778,3,0.8096666666666666,0.027754879450888115,0.016024287122295866,0.06894694272903545
øEnC07,EnC07_R3,13.7377777777778,3,0.805,0.02251666049839537,0.012999999999999982,0.05593448548674293
øEnC07,EnC07_R3,13.9877777777778,3,0.798,0.01907878402833887,0.01101514109457218,0.04739432689913647
øEnC07,EnC07_R3,14.2377777777778,3,0.7916666666666667,0.016165807537309534,0.009333333333333341,0.04015809214432835
øEnC07,EnC07_R3,14.4877777777778,3,0.7823333333333333,0.015044378795195691,0.00868587614719693,0.03737230871500261
øEnC07,EnC07_R3,14.7377777777778,3,0.77,0.015000000000000013,0.008660254037844395,0.037262065676254987
øEnC07,EnC07_R3,14.9877777777778,3,0.757,0.014525839046333963,0.00838649708360609,0.036084184569813646
øEnC07,EnC07_R3,15.2377777777778,3,0.742,0.016093476939431094,0.009291573243177578,0.03997841297842507
øEnC07,EnC07_R3,15.4877777777778,3,0.7253333333333333,0.01913983629327414,0.011050389636167194,0.04754598913284994
øEnC07,EnC07_R3,15.7377777777778,3,0.7066666666666667,0.02025668613898462,0.011695203195232531,0.05032039795294188
øEnC07,EnC07_R3,15.9877777777778,3,0.6893333333333334,0.021779194965226137,0.012574224075906653,0.05410251954468116
øEnC07,EnC07_R3,16.2377777777778,3,0.6693333333333333,0.021548395145192,0.012440971737681026,0.05352918100786917
øEnC07,EnC07_R3,16.4877777777778,3,0.6486666666666667,0.018339392937971908,0.010588253449512404,0.045557577607823696
øEnC07,EnC07_R3,16.7377777777778,3,0.6263333333333333,0.01700980109623078,0.009820613241770831,0.04225468837251898
øEnC07,EnC07_R3,16.9877777777778,3,0.6026666666666667,0.015502687938977994,0.00895048105473171,0.03851081174271224
øEnC07,EnC07_R3,17.2377777777778,3,0.5773333333333333,0.011239810200058252,0.006489307444643933,0.027921236390880726
øEnC07,EnC07_R3,17.4877777777778,3,0.5516666666666667,0.007505553499465142,0.0043333333333333375,0.01864482849558102
øEnC07,EnC07_R3,17.7377777777778,3,0.525,0.004358898943540678,0.0025166114784235857,0.010828105247358069
øEnC07,EnC07_R3,17.9877777777778,3,0.49966666666666665,0.004932882862316252,0.00284800124843918,0.012253960345926714
øEnC07,EnC07_R3,18.2377777777778,3,0.47633333333333333,0.008504900548115363,0.004910306620885401,0.021127344186259427
øEnC07,EnC07_R3,18.4877777777778,3,0.456,0.010816653826391976,0.006244997998398403,0.026870057685088815
øEnC07,EnC07_R3,18.7377777777778,3,0.438,0.014177446878757837,0.008185352771872456,0.03521873044785935
øEnC07,EnC07_R3,18.9877777777778,3,0.42266666666666663,0.01625833119767628,0.009386751893552491,0.040387933658274554
øEnC07,EnC07_R3,19.2377777777778,3,0.41033333333333333,0.020033305601755612,0.01156623438193164,0.04976548993634025
øEnC07,EnC07_R3,19.4877777777778,3,0.401,0.020999999999999987,0.012124355652982135,0.0521668919467569
øEnC07,EnC07_R3,19.7377777777778,3,0.39466666666666667,0.023072349974229602,0.013320827468458717,0.057314894669685514
øEnC07,EnC07_R3,19.9877777777778,3,0.392,0.02271563338320108,0.013114877048603995,0.05642876153350454
øEnC07,EnC07_R3,20.2377777777778,3,0.39166666666666666,0.022941955743426338,0.013245544324203678,0.05699097744355244
øEnC07,EnC07_R3,20.4877777777778,3,0.39266666666666666,0.022143471573656485,0.012784539273843399,0.055007432805191506
øEnC07,EnC07_R3,20.7377777777778,3,0.396,0.021794494717703356,0.012583057392117911,0.054140526236790276
øEnC07,EnC07_R3,20.9877777777778,3,0.4003333333333333,0.020647840887931423,0.011921036494831769,0.05129208021593087
øEnC07,EnC07_R3,21.2377777777778,3,0.4056666666666667,0.01858314648635512,0.010728984626287378,0.0461630949897354
øEnC07,EnC07_R3,21.4877777777778,3,0.41200000000000003,0.01493318452306806,0.008621678104251698,0.037096086830279734
øEnC07,EnC07_R3,21.7377777777778,3,0.41833333333333333,0.010408329997330674,0.006009252125773322,0.02585572506271134
øEnC07,EnC07_R3,21.9877777777778,3,0.42366666666666664,0.006027713773341714,0.0034801021696368537,0.014973671099995034
øEnC07,EnC07_R3,22.2377777777778,3,0.42933333333333334,0.0035118845842842493,0.0020275875100994084,0.008724004935135135
øEnC07,EnC07_R3,22.4877777777778,3,0.43466666666666665,0.007505553499465142,0.0043333333333333375,0.01864482849558102
øEnC07,EnC07_R3,22.7377777777778,3,0.43966666666666665,0.014011899704655814,0.008089774066341072,0.03480748846959882
øEnC07,EnC07_R3,22.9877777777778,3,0.444,0.019287301521985926,0.011135528725660053,0.04791231306866477
øEnC07,EnC07_R3,23.2377777777778,3,0.44866666666666666,0.023288051299611444,0.013445362686732482,0.057850726466541075
øEnC07,EnC07_R3,23.4877777777778,3,0.454,0.027874719729532715,0.016093476939431087,0.06924464248460319
øEnC07,EnC07_R3,23.7377777777778,3,0.45866666666666667,0.030989245446337237,0.01789164920042619,0.07698155327193351
øEnC07,EnC07_R3,23.9877777777778,3,0.4633333333333333,0.03338163167571851,0.01927289403396502,0.08292457012541171
øEnC07,EnC07_R3,NA,3,0.4683333333333333,0.035019042438840804,0.02021825357882767,0.08699212395170969
øEnC07,EnC15_R1,0.237777777777778,3,0.168,0.0036055512754639774,0.002081665999466126,0.008956685895029569
øEnC07,EnC15_R1,0.487777777777778,3,0.18833333333333332,0.0035118845842842493,0.0020275875100994084,0.008724004935135135
øEnC07,EnC15_R1,0.737777777777778,3,0.21,0.005196152422706636,0.0030000000000000027,0.012907958189248397
øEnC07,EnC15_R1,0.987777777777778,3,0.23,0.005291502622129186,0.0030550504633038962,0.013144821215456867
øEnC07,EnC15_R1,1.23777777777778,3,0.25633333333333336,0.00850490054811539,0.004910306620885416,0.02112734418625949
øEnC07,EnC15_R1,1.48777777777778,3,0.30033333333333334,0.02362907813126306,0.013642254619787427,0.05869788407976558
øEnC07,EnC15_R1,1.73777777777778,3,0.3863333333333333,0.04619884558442272,0.026672915934416414,0.1147642945555947
øEnC07,EnC15_R1,1.98777777777778,3,0.4876666666666667,0.050619495585528466,0.029225179402547936,0.12574579793379062
øEnC07,EnC15_R1,2.23777777777778,3,0.5843333333333334,0.04673685198356146,0.026983534073784905,0.11610077654085824
øEnC07,EnC15_R1,2.48777777777778,3,0.6673333333333333,0.05200320502943383,0.030024064422466922,0.129183122745501
øEnC07,EnC15_R1,2.73777777777778,3,0.733,0.057419508879822376,0.03315116890850156,0.14263796739854973
øEnC07,EnC15_R1,2.98777777777778,3,0.784,0.0632376470150495,0.036510272527057366,0.15709102375244016
øEnC07,EnC15_R1,3.23777777777778,3,0.8246666666666667,0.06689045771508319,0.03861922376802056,0.16616510856627895
øEnC07,EnC15_R1,3.48777777777778,3,0.8556666666666667,0.07122031545376176,0.04111906829899942,0.1769210714614444
øEnC07,EnC15_R1,3.73777777777778,3,0.8793333333333333,0.07464806315862005,0.04309807935911347,0.18543606880144853
øEnC07,EnC15_R1,3.98777777777778,3,0.8983333333333333,0.07801495583113109,0.0450419557499203,0.19379989386064905
øEnC07,EnC15_R1,4.23777777777778,3,0.9143333333333333,0.08140229316999206,0.04699763587434776,0.20221450628653362
øEnC07,EnC15_R1,4.48777777777778,3,0.93,0.08386298349093003,0.0484183160935336,0.20832719990971466
øEnC07,EnC15_R1,4.73777777777778,3,0.9430000000000001,0.08485870609430715,0.04899319680663157,0.21080071197920594
øEnC07,EnC15_R1,4.98777777777778,3,0.9573333333333334,0.0848076254433134,0.04896370537902995,0.21067382060773163
øEnC07,EnC15_R1,5.23777777777778,3,0.9726666666666667,0.084760446750435,0.048936466747996586,0.21055662223756128
øEnC07,EnC15_R1,5.48777777777778,3,0.986,0.08371977066380434,0.04833563212924118,0.20797143952504535
øEnC07,EnC15_R1,5.73777777777778,3,0.999,0.08515867542417505,0.049166384179979435,0.21154587710389927
øEnC07,EnC15_R1,5.98777777777778,3,1.0116666666666667,0.08455964364478682,0.048820533020896506,0.2100577996701841
øEnC07,EnC15_R1,6.23777777777778,3,1.0233333333333334,0.08352444751887525,0.0482228622589374,0.2074862299347493
øEnC07,EnC15_R1,6.48777777777778,3,1.0333333333333332,0.0855004873280459,0.04936372937469149,0.21239498494463002
øEnC07,EnC15_R1,6.73777777777778,3,1.044,0.08601744009211157,0.049662192192183124,0.21367916680103913
øEnC07,EnC15_R1,6.98777777777778,3,1.0536666666666665,0.08857953111940325,0.0511414161364783,0.22004375374287155
øEnC07,EnC15_R1,7.23777777777778,3,1.0619999999999998,0.09060353193998562,0.05230997355508155,0.2250716505098938
øEnC07,EnC15_R1,7.48777777777778,3,1.073,0.09170059977993604,0.05294336596779621,0.22779691810346311
øEnC07,EnC15_R1,7.73777777777778,3,1.0833333333333333,0.09174057626444984,0.052966446401891513,0.2278962251962271
øEnC07,EnC15_R1,7.98777777777778,3,1.0943333333333334,0.0898906743401858,0.05189840502794326,0.22330081406312327
øEnC07,EnC15_R1,8.23777777777778,3,1.1056666666666666,0.0868005376327436,0.05011431376806876,0.2156244889337021
øEnC07,EnC15_R1,8.48777777777778,3,1.1136666666666666,0.08512539769853253,0.049147171276121705,0.2114632106506694
øEnC07,EnC15_R1,8.73777777777778,3,1.1233333333333333,0.0840971660243872,0.0485535214422646,0.20890894157250883
øEnC07,EnC15_R1,8.98777777777778,3,1.1333333333333333,0.08203251387915238,0.04736149397043034,0.20378006131688478
øEnC07,EnC15_R1,9.23777777777778,3,1.1416666666666666,0.08000833289935083,0.0461928325368534,0.19875171700955205
øEnC07,EnC15_R1,9.48777777777778,3,1.152,0.07599999999999996,0.04387862045841154,0.188794466093025
øEnC07,EnC15_R1,9.73777777777778,3,1.1596666666666666,0.0760087714236544,0.04388368464221961,0.18881625551731074
øEnC07,EnC15_R1,9.98777777777778,3,1.1686666666666667,0.07400900846068217,0.04272912095723214,0.1838485689264298
øEnC07,EnC15_R1,10.2377777777778,3,1.1746666666666667,0.07200925866396159,0.041574564873783616,0.17888091504233117
øEnC07,EnC15_R1,10.4877777777778,3,1.181,0.07099999999999995,0.04099186911246341,0.17637377753427333
øEnC07,EnC15_R1,10.7377777777778,3,1.185,0.06999999999999995,0.04041451884327378,0.173889639822523
øEnC07,EnC15_R1,10.9877777777778,3,1.1886666666666665,0.06800245093622234,0.03926123335358229,0.16892745286212146
øEnC07,EnC15_R1,11.2377777777778,3,1.1906666666666665,0.06551590137770627,0.03782562329661969,0.16275052133167556
øEnC07,EnC15_R1,11.4877777777778,3,1.1906666666666665,0.06300264544710278,0.03637459430854334,0.15650724749518324
øEnC07,EnC15_R1,11.7377777777778,3,1.1903333333333332,0.06153318887668128,0.03552620316204803,0.15285691501281992
øEnC07,EnC15_R1,11.9877777777778,3,1.1876666666666666,0.059584673644598796,0.03440122736828512,0.14801653484288385
øEnC07,EnC15_R1,12.2377777777778,3,1.184,0.057558665724632745,0.0332315111503124,0.14298365216459133
øEnC07,EnC15_R1,12.4877777777778,3,1.1783333333333335,0.05553677460326025,0.03206417176711588,0.13796099618093677
øEnC07,EnC15_R1,12.7377777777778,3,1.173,0.05450688029964657,0.03146956201368766,0.13540259690221318
øEnC07,EnC15_R1,12.9877777777778,3,1.1673333333333333,0.05100326786916037,0.02944675043381033,0.12669914113628516
øEnC07,EnC15_R1,13.2377777777778,3,1.1626666666666667,0.048542077966783954,0.02802578178114652,0.1205852064840128
øEnC07,EnC15_R1,13.4877777777778,3,1.1593333333333333,0.04617719494873348,0.026660415934073103,0.11471051139499569
øEnC07,EnC15_R1,13.7377777777778,3,1.157,0.04392038251199547,0.025357444666211915,0.10910427851254763
øEnC07,EnC15_R1,13.9877777777778,3,1.157,0.04256759330758556,0.02457641145488904,0.10574376383382426
øEnC07,EnC15_R1,14.2377777777778,3,1.1576666666666666,0.04212283624512161,0.024319630845151485,0.10463892604239025
øEnC07,EnC15_R1,14.4877777777778,3,1.1586666666666667,0.04247744499535413,0.02452436430255523,0.10551982301175952
øEnC07,EnC15_R1,14.7377777777778,3,1.1603333333333334,0.042394968254892425,0.024476746334247783,0.10531493943043636
øEnC07,EnC15_R1,14.9877777777778,3,1.1613333333333333,0.04518111699961973,0.02608533006201843,0.1122361165977593
øEnC07,EnC15_R1,15.2377777777778,3,1.1616666666666666,0.04701418225741384,0.02714365078204801,0.11678970313274499
øEnC07,EnC15_R1,15.4877777777778,3,1.16,0.04950757517794624,0.028583211855912897,0.1229836345168508
øEnC07,EnC15_R1,15.7377777777778,3,1.1576666666666666,0.05359415391004259,0.030942599186953326,0.13313525885728822
øEnC07,EnC15_R1,15.9877777777778,3,1.154,0.05841232746604088,0.03372437298651127,0.14510426548950173
øEnC07,EnC15_R1,16.2377777777778,3,1.1483333333333332,0.06115826463637874,0.03530974055098364,0.151925551568435
øEnC07,EnC15_R1,16.4877777777778,3,1.1413333333333333,0.06503332479070502,0.03754700757420991,0.161551734633098
øEnC07,EnC15_R1,16.7377777777778,3,1.1326666666666667,0.06885007867339973,0.03975061145581425,0.17103307688956942
øEnC07,EnC15_R1,16.9877777777778,3,1.1223333333333334,0.07159143337951367,0.041333333333333375,0.17784297949631128
øEnC07,EnC15_R1,17.2377777777778,3,1.114,0.07336893075410056,0.04235957192103497,0.18225852775705978
øEnC07,EnC15_R1,17.4877777777778,3,1.104,0.07599999999999994,0.043878620458411524,0.18879446609302494
øEnC07,EnC15_R1,17.7377777777778,3,1.0946666666666667,0.07905272502155333,0.045641112071367285,0.19637785544266956
øEnC07,EnC15_R1,17.9877777777778,3,1.0846666666666667,0.08197763922761708,0.04732981207559475,0.2036437451255868
øEnC07,EnC15_R1,18.2377777777778,3,1.0753333333333333,0.0853365884795809,0.04926910233041035,0.21198783763424564
øEnC07,EnC15_R1,18.4877777777778,3,1.0656666666666665,0.08948929172439195,0.051666666666666645,0.22230372437038878
øEnC07,EnC15_R1,18.7377777777778,3,1.0566666666666666,0.09347370396712289,0.05396706814756979,0.2322015530817164
