phage,combination,time,N,OD600,sd,se,ci
CPO165,Taquito_R1,20.7377777777778,3,1.6516666666666666,0.024440403706431166,0.014110673659011162,0.060713328537548204
CPO165,Taquito_R1,20.9877777777778,3,1.6536666666666666,0.024440403706431166,0.014110673659011162,0.060713328537548204
CPO165,Taquito_R1,21.2377777777778,3,1.6556666666666666,0.02542308662089116,0.014678025904202684,0.06315444822405099
CPO165,Taquito_R1,21.4877777777778,3,1.657,0.025534290669607433,0.014742229591664002,0.06343069439516641
CPO165,Taquito_R1,21.7377777777778,3,1.6583333333333332,0.025967928938083164,0.014992590762699388,0.06450791157114509
CPO165,Taquito_R1,21.9877777777778,3,1.66,0.026514147167125714,0.015307950004273386,0.06586479287275517
CPO165,Taquito_R1,22.2377777777778,3,1.6623333333333334,0.026633312473917595,0.015376750126227742,0.06616081590528917
CPO165,Taquito_R1,22.4877777777778,3,1.6626666666666667,0.026083200212652927,0.015059142664102073,0.06479426129138537
CPO165,Taquito_R1,22.7377777777778,3,1.6646666666666667,0.026083200212652927,0.015059142664102073,0.06479426129138537
CPO165,Taquito_R1,22.9877777777778,3,1.6663333333333334,0.026633312473917595,0.015376750126227742,0.06616081590528917
CPO165,Taquito_R1,23.2377777777778,3,1.6676666666666666,0.026764404221527805,0.015452435981999035,0.06648646585922695
CPO165,Taquito_R1,23.4877777777778,3,1.669,0.027184554438136336,0.01569500982265805,0.06753017685690427
CPO165,Taquito_R1,23.7377777777778,3,1.6706666666666665,0.02773685875028632,0.016013882865952435,0.06890217682707837
CPO165,Taquito_R1,23.9877777777778,3,1.6716666666666666,0.02773685875028632,0.016013882865952435,0.06890217682707837
CPO165,Taquito_R1,NA,3,1.6723333333333332,0.027610384519838462,0.015940862934957813,0.06858799742165825
CPO165,Taquito_R3,0.237777777777778,3,0.10333333333333333,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
CPO165,Taquito_R3,0.487777777777778,3,0.10666666666666666,0.001527525231651948,8.819171036881976e-4,0.0037945830335967628
CPO165,Taquito_R3,0.737777777777778,3,0.11433333333333334,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
CPO165,Taquito_R3,0.987777777777778,3,0.128,0.0020000000000000018,0.0011547005383792527,0.0049682754235006645
CPO165,Taquito_R3,1.23777777777778,3,0.15066666666666667,0.003055050463303896,0.0017638342073763953,0.0075891660671935255
CPO165,Taquito_R3,1.48777777777778,3,0.18866666666666668,0.0025166114784235852,0.001452966314513559,0.00625160947937578
CPO165,Taquito_R3,1.73777777777778,3,0.247,0.007211102550927985,0.0041633319989322695,0.017913371790059213
CPO165,Taquito_R3,1.98777777777778,3,0.3506666666666667,0.011846237095944553,0.006839428176227719,0.02942768431237158
CPO165,Taquito_R3,2.23777777777778,3,0.467,0.019519221295943124,0.01126942766958464,0.04848843372525247
CPO165,Taquito_R3,2.48777777777778,3,0.5786666666666667,0.010214368964029717,0.005897268670984716,0.02537389914527837
CPO165,Taquito_R3,2.73777777777778,3,0.6576666666666667,0.01386842937514316,0.008006941432976217,0.03445108841353919
CPO165,Taquito_R3,2.98777777777778,3,0.763,0.025865034312755147,0.014933184523068093,0.06425230715203134
CPO165,Taquito_R3,3.23777777777778,3,0.8576666666666667,0.022479620400116505,0.012978614889287867,0.05584247278176145
CPO165,Taquito_R3,3.48777777777778,3,0.931,0.01967231557290597,0.011357816691600528,0.048868740992109014
CPO165,Taquito_R3,3.73777777777778,3,0.9956666666666667,0.01887679351302371,0.010898521816181221,0.04689255464262619
CPO165,Taquito_R3,3.98777777777778,3,1.0506666666666666,0.018339392937971846,0.010588253449512367,0.04555757760782354
CPO165,Taquito_R3,4.23777777777778,3,1.1016666666666668,0.013576941236277515,0.007838650677536554,0.03372699173525512
CPO165,Taquito_R3,4.48777777777778,3,1.1453333333333333,0.012423096769056131,0.007172478263783328,0.030860683180736016
CPO165,Taquito_R3,4.73777777777778,3,1.181,0.012124355652982087,0.006999999999999969,0.0301185691082461
CPO165,Taquito_R3,4.98777777777778,3,1.2143333333333333,0.008144527815247021,0.004702245326555263,0.02023212869025465
CPO165,Taquito_R3,5.23777777777778,3,1.245,0.006244997998398422,0.003605551275464003,0.015513435037626847
CPO165,Taquito_R3,5.48777777777778,3,1.269,0.0070000000000000695,0.004041451884327421,0.017388963982252485
CPO165,Taquito_R3,5.73777777777778,3,1.2926666666666666,0.005859465277082258,0.003382963855030707,0.014555718665491634
CPO165,Taquito_R3,5.98777777777778,3,1.315,0.007211102550927985,0.0041633319989322695,0.017913371790059213
CPO165,Taquito_R3,6.23777777777778,3,1.3366666666666667,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO165,Taquito_R3,6.48777777777778,3,1.3566666666666667,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO165,Taquito_R3,6.73777777777778,3,1.3766666666666667,0.009504384952922123,0.005487359211051417,0.02361020108854623
CPO165,Taquito_R3,6.98777777777778,3,1.396,0.009165151389911688,0.005291502622129186,0.022767498201580576
CPO165,Taquito_R3,7.23777777777778,3,1.4133333333333333,0.00929157324317756,0.005364492313143689,0.0230815474948677
CPO165,Taquito_R3,7.48777777777778,3,1.431,0.009165151389911688,0.005291502622129186,0.022767498201580576
CPO165,Taquito_R3,7.73777777777778,3,1.4476666666666667,0.009712534856222258,0.0056075346137535445,0.024127274113031283
CPO165,Taquito_R3,7.98777777777778,3,1.463,0.010148891565092239,0.005859465277082327,0.02521124426931046
CPO165,Taquito_R3,8.23777777777778,3,1.4776666666666667,0.009073771725877483,0.00523874454850058,0.022540498532066133
CPO165,Taquito_R3,8.48777777777778,3,1.4923333333333333,0.009609023536933008,0.0055477723256977226,0.023870137741191826
CPO165,Taquito_R3,8.73777777777778,3,1.5063333333333333,0.009609023536933008,0.0055477723256977226,0.023870137741191826
CPO165,Taquito_R3,8.98777777777778,3,1.5196666666666667,0.009073771725877467,0.005238744548500571,0.022540498532066095
CPO165,Taquito_R3,9.23777777777778,3,1.5306666666666666,0.009073771725877483,0.00523874454850058,0.022540498532066133
CPO165,Taquito_R3,9.48777777777778,3,1.542,0.009165151389911688,0.005291502622129186,0.022767498201580576
CPO165,Taquito_R3,9.73777777777778,3,1.553,0.009848857801796068,0.005686240703077306,0.024465919083108068
CPO165,Taquito_R3,9.98777777777778,3,1.5626666666666666,0.009712534856222258,0.0056075346137535445,0.024127274113031283
CPO165,Taquito_R3,10.2377777777778,3,1.5726666666666667,0.010408329997330691,0.0060092521257733315,0.02585572506271138
CPO165,Taquito_R3,10.4877777777778,3,1.582,0.010583005244258372,0.0061101009266077925,0.026289642430913734
CPO165,Taquito_R3,10.7377777777778,3,1.5906666666666667,0.011150485789118434,0.0064377359719426245,0.02769934225308524
CPO165,Taquito_R3,10.9877777777778,3,1.5993333333333335,0.01171893055416464,0.006765927710061486,0.029111437330983578
CPO165,Taquito_R3,11.2377777777778,3,1.6066666666666667,0.011930353445448889,0.006887992773257296,0.02963664090835007
CPO165,Taquito_R3,11.4877777777778,3,1.6153333333333333,0.01242309676905619,0.007172478263783362,0.030860683180736162
CPO165,Taquito_R3,11.7377777777778,3,1.6223333333333334,0.012423096769056062,0.007172478263783288,0.030860683180735846
CPO165,Taquito_R3,11.9877777777778,3,1.6293333333333333,0.01327905619136134,0.007666666666666638,0.03298700426141241
CPO165,Taquito_R3,12.2377777777778,3,1.6353333333333333,0.014153915830374742,0.008171767114754163,0.03516027608317388
CPO165,Taquito_R3,12.4877777777778,3,1.6406666666666667,0.014433756729740593,0.008333333333333304,0.03585543941457872
CPO165,Taquito_R3,12.7377777777778,3,1.6463333333333334,0.015011106998930284,0.008666666666666675,0.03728965699116204
CPO165,Taquito_R3,12.9877777777778,3,1.6523333333333332,0.015885003409925186,0.00917121099479843,0.03946053602187775
CPO165,Taquito_R3,13.2377777777778,3,1.6566666666666667,0.016196707484341866,0.009351173426070404,0.04023485186804245
CPO165,Taquito_R3,13.4877777777778,3,1.6603333333333334,0.01677299416721218,0.009683892697555976,0.0416664273497401
CPO165,Taquito_R3,13.7377777777778,3,1.6646666666666667,0.01709775813764286,0.00987139526330722,0.04247318577610472
CPO165,Taquito_R3,13.9877777777778,3,1.668,0.01743559577416271,0.010066445913694343,0.043312420989432276
CPO165,Taquito_R3,14.2377777777778,3,1.6713333333333333,0.01767295485574874,0.01020348524334264,0.04390205363522656
CPO165,Taquito_R3,14.4877777777778,3,1.6743333333333335,0.018583146486355156,0.010728984626287397,0.04616309498973548
CPO165,Taquito_R3,14.7377777777778,3,1.677,0.01835755975068586,0.010598742063723122,0.04560270647238873
CPO165,Taquito_R3,14.9877777777778,3,1.68,0.01835755975068581,0.010598742063723092,0.04560270647238861
CPO165,Taquito_R3,15.2377777777778,3,1.683,0.01915724406066797,0.011060440015358013,0.04758923242431033
CPO165,Taquito_R3,15.4877777777778,3,1.6846666666666668,0.019857828011475388,0.011464922347946606,0.04932957943675807
CPO165,Taquito_R3,15.7377777777778,3,1.687,0.01915724406066797,0.011060440015358013,0.04758923242431033
CPO165,Taquito_R3,15.9877777777778,3,1.689,0.02007485989988479,0.011590225767142507,0.04986871653540826
CPO165,Taquito_R3,16.2377777777778,3,1.691,0.02007485989988479,0.011590225767142507,0.04986871653540826
CPO165,Taquito_R3,16.4877777777778,3,1.693,0.02007485989988479,0.011590225767142507,0.04986871653540826
CPO165,Taquito_R3,16.7377777777778,3,1.6946666666666668,0.02064784088793143,0.011921036494831774,0.05129208021593089
CPO165,Taquito_R3,16.9877777777778,3,1.6966666666666668,0.02064784088793143,0.011921036494831774,0.05129208021593089
CPO165,Taquito_R3,17.2377777777778,3,1.698,0.02007485989988471,0.011590225767142462,0.049868716535408066
CPO165,Taquito_R3,17.4877777777778,3,1.7,0.02007485989988471,0.011590225767142462,0.049868716535408066
CPO165,Taquito_R3,17.7377777777778,3,1.7013333333333334,0.02030599254735746,0.011723670263379365,0.05044288186141182
CPO165,Taquito_R3,17.9877777777778,3,1.7036666666666667,0.020647840887931482,0.011921036494831803,0.05129208021593101
CPO165,Taquito_R3,18.2377777777778,3,1.7046666666666668,0.02145538005567221,0.012387269450708078,0.053298118716231226
CPO165,Taquito_R3,18.4877777777778,3,1.706,0.02100000000000008,0.012124355652982189,0.05216689194675714
CPO165,Taquito_R3,18.7377777777778,3,1.7076666666666667,0.020647840887931482,0.011921036494831803,0.05129208021593101
CPO165,Taquito_R3,18.9877777777778,3,1.7086666666666668,0.02064784088793143,0.011921036494831774,0.05129208021593089
CPO165,Taquito_R3,19.2377777777778,3,1.7103333333333333,0.021221058723196063,0.012251983966326103,0.05271603225755965
CPO165,Taquito_R3,19.4877777777778,3,1.7123333333333333,0.021221058723196063,0.012251983966326103,0.05271603225755965
CPO165,Taquito_R3,19.7377777777778,3,1.713,0.020999999999999956,0.012124355652982116,0.05216689194675682
CPO165,Taquito_R3,19.9877777777778,3,1.714,0.021794494717703363,0.012583057392117914,0.05414052623679029
CPO165,Taquito_R3,20.2377777777778,3,1.7156666666666667,0.020647840887931482,0.011921036494831803,0.05129208021593101
CPO165,Taquito_R3,20.4877777777778,3,1.7166666666666666,0.021571586249817934,0.012454361128179615,0.05358679090544761
CPO165,Taquito_R3,20.7377777777778,3,1.7176666666666667,0.021571586249817934,0.012454361128179615,0.05358679090544761
CPO165,Taquito_R3,20.9877777777778,3,1.7186666666666668,0.02145538005567221,0.012387269450708078,0.053298118716231226
CPO165,Taquito_R3,21.2377777777778,3,1.72,0.021794494717703363,0.012583057392117914,0.05414052623679029
CPO165,Taquito_R3,21.4877777777778,3,1.721,0.02179449471770341,0.012583057392117942,0.05414052623679041
CPO165,Taquito_R3,21.7377777777778,3,1.7216666666666667,0.021455380055672085,0.012387269450708007,0.05329811871623092
CPO165,Taquito_R3,21.9877777777778,3,1.7226666666666668,0.02145538005567221,0.012387269450708078,0.053298118716231226
CPO165,Taquito_R3,22.2377777777778,3,1.7233333333333334,0.02214347157365658,0.012784539273843452,0.055007432805191735
CPO165,Taquito_R3,22.4877777777778,3,1.724,0.021794494717703363,0.012583057392117914,0.05414052623679029
CPO165,Taquito_R3,22.7377777777778,3,1.725,0.02179449471770341,0.012583057392117942,0.05414052623679041
CPO165,Taquito_R3,22.9877777777778,3,1.726,0.02100000000000008,0.012124355652982189,0.05216689194675714
CPO165,Taquito_R3,23.2377777777778,3,1.726,0.02100000000000008,0.012124355652982189,0.05216689194675714
CPO165,Taquito_R3,23.4877777777778,3,1.7266666666666668,0.02079262689833424,0.012004628736912727,0.05165174860450638
CPO165,Taquito_R3,23.7377777777778,3,1.7273333333333334,0.021221058723195987,0.01225198396632606,0.05271603225755946
CPO165,Taquito_R3,23.9877777777778,3,1.728,0.02100000000000008,0.012124355652982189,0.05216689194675714
CPO165,Taquito_R3,NA,3,1.728,0.02100000000000008,0.012124355652982189,0.05216689194675714
CPO165,Taquito_R5,0.237777777777778,3,0.10533333333333333,0.0032145502536643214,0.001855921454276676,0.007985385511444131
CPO165,Taquito_R5,0.487777777777778,3,0.11,0.0034641016151377574,0.0020000000000000018,0.00860530545949893
CPO165,Taquito_R5,0.737777777777778,3,0.12033333333333333,0.0057735026918962545,0.003333333333333332,0.014342175765831532
CPO165,Taquito_R5,0.987777777777778,3,0.137,0.0072111025509279695,0.004163331998932261,0.017913371790059175
CPO165,Taquito_R5,1.23777777777778,3,0.16466666666666666,0.010016652800877806,0.00578311719096582,0.024882744968170126
CPO165,Taquito_R5,1.48777777777778,3,0.20466666666666666,0.018502252115170557,0.010682280239308044,0.045962142231607495
CPO165,Taquito_R5,1.73777777777778,3,0.265,0.03132091952673165,0.018083141320025125,0.07780547736305139
CPO165,Taquito_R5,1.98777777777778,3,0.38066666666666665,0.06354001363970058,0.036684843979193624,0.15784214408751054
CPO165,Taquito_R5,2.23777777777778,3,0.5363333333333333,0.06403384521745771,0.036969957773546044,0.15906888973307023
CPO165,Taquito_R5,2.48777777777778,3,0.6673333333333333,0.03971565602295059,0.022929844695893105,0.09865915887351569
CPO165,Taquito_R5,2.73777777777778,3,0.7636666666666667,0.035949038002891474,0.020755186768077482,0.08930236100412849
CPO165,Taquito_R5,2.98777777777778,3,0.8706666666666667,0.0217791949652262,0.012574224075906689,0.05410251954468132
CPO165,Taquito_R5,3.23777777777778,3,0.9473333333333332,0.010214368964029717,0.005897268670984716,0.02537389914527837
CPO165,Taquito_R5,3.48777777777778,3,1.0126666666666666,0.0050332229568471705,0.002905932629027118,0.01250321895875156
CPO165,Taquito_R5,3.73777777777778,3,1.0726666666666667,5.773502691895622e-4,3.333333333332966e-4,0.001434217576582996
CPO165,Taquito_R5,3.98777777777778,3,1.1203333333333334,0.004163331998932269,0.002403700850309328,0.010342290025084534
CPO165,Taquito_R5,4.23777777777778,3,1.1653333333333333,0.0025166114784235267,0.0014529663145135252,0.006251609479375635
CPO165,Taquito_R5,4.48777777777778,3,1.1996666666666667,0.007094598884597604,0.004096068575814846,0.01762396063897074
CPO165,Taquito_R5,4.73777777777778,3,1.2366666666666668,0.00737111479583202,0.00425571511160125,0.018310864241967154
CPO165,Taquito_R5,4.98777777777778,3,1.2693333333333334,0.007571877794400371,0.004371625682868005,0.018809587177834878
CPO165,Taquito_R5,5.23777777777778,3,1.2956666666666667,0.008020806277010654,0.004630814663149942,0.019924787351365932
CPO165,Taquito_R5,5.48777777777778,3,1.3193333333333332,0.008504900548115446,0.004910306620885449,0.021127344186259632
CPO165,Taquito_R5,5.73777777777778,3,1.342,0.008544003745317486,0.0049328828623162214,0.02122448191307923
CPO165,Taquito_R5,5.98777777777778,3,1.3636666666666668,0.009504384952922123,0.005487359211051417,0.02361020108854623
CPO165,Taquito_R5,6.23777777777778,3,1.3846666666666667,0.009504384952922123,0.005487359211051417,0.02361020108854623
CPO165,Taquito_R5,6.48777777777778,3,1.404,0.009539392014169524,0.005507570547286142,0.023697163449568456
CPO165,Taquito_R5,6.73777777777778,3,1.4226666666666667,0.009073771725877467,0.005238744548500571,0.022540498532066095
CPO165,Taquito_R5,6.98777777777778,3,1.4406666666666668,0.00971253485622238,0.005607534613753615,0.024127274113031585
CPO165,Taquito_R5,7.23777777777778,3,1.4566666666666666,0.009451631252505225,0.005456901847914972,0.02347915363190624
CPO165,Taquito_R5,7.48777777777778,3,1.4723333333333333,0.009073771725877516,0.005238744548500599,0.022540498532066217
CPO165,Taquito_R5,7.73777777777778,3,1.4876666666666667,0.009291573243177514,0.005364492313143662,0.023081547494867585
CPO165,Taquito_R5,7.98777777777778,3,1.5006666666666666,0.01021436896402963,0.005897268670984666,0.025373899145278156
CPO165,Taquito_R5,8.23777777777778,3,1.5133333333333332,0.009814954576223583,0.005666666666666636,0.024381698801913484
CPO165,Taquito_R5,8.48777777777778,3,1.526,0.010440306508910495,0.006027713773341677,0.025935159121016994
CPO165,Taquito_R5,8.73777777777778,3,1.5373333333333332,0.01069267662156367,0.006173419725817404,0.026562081235177427
CPO165,Taquito_R5,8.98777777777778,3,1.5486666666666666,0.010969655114602836,0.006333333333333303,0.027250133955079792
CPO165,Taquito_R5,9.23777777777778,3,1.559,0.010440306508910624,0.0060277137733417505,0.025935159121017314
CPO165,Taquito_R5,9.48777777777778,3,1.5693333333333335,0.011547005383792526,0.006666666666666673,0.028684351531663106
CPO165,Taquito_R5,9.73777777777778,3,1.579,0.012124355652982215,0.0070000000000000435,0.03011856910824642
CPO165,Taquito_R5,9.98777777777778,3,1.588,0.012124355652982087,0.006999999999999969,0.0301185691082461
CPO165,Taquito_R5,10.2377777777778,3,1.5963333333333334,0.012423096769056131,0.007172478263783328,0.030860683180736016
CPO165,Taquito_R5,10.4877777777778,3,1.605,0.012999999999999977,0.007505553499465122,0.03229379025275423
CPO165,Taquito_R5,10.7377777777778,3,1.6123333333333334,0.013316656236958798,0.007688375063113871,0.03308040795264459
CPO165,Taquito_R5,10.9877777777778,3,1.6203333333333334,0.013316656236958798,0.007688375063113871,0.03308040795264459
CPO165,Taquito_R5,11.2377777777778,3,1.6276666666666666,0.01365039681962877,0.007881060278357882,0.033909465519996594
CPO165,Taquito_R5,11.4877777777778,3,1.635,0.013892443989449752,0.008020806277010612,0.03451074402257133
CPO165,Taquito_R5,11.7377777777778,3,1.6406666666666667,0.015373136743466928,0.008875684637129557,0.038188988732340855
CPO165,Taquito_R5,11.9877777777778,3,1.647,0.014798648586948793,0.00854400374531756,0.03676188103778023
CPO165,Taquito_R5,12.2377777777778,3,1.6516666666666666,0.015373136743466981,0.008875684637129589,0.03818898873234099
CPO165,Taquito_R5,12.4877777777778,3,1.6573333333333333,0.01594783161854089,0.00920748487795541,0.039616609944261735
CPO165,Taquito_R5,12.7377777777778,3,1.662,0.016643316977093214,0.009609023536933036,0.04134429135141175
CPO165,Taquito_R5,12.9877777777778,3,1.6666666666666667,0.01709775813764286,0.00987139526330722,0.04247318577610472
CPO165,Taquito_R5,13.2377777777778,3,1.67,0.018248287590894637,0.010535653752852727,0.04533125937940695
CPO165,Taquito_R5,13.4877777777778,3,1.6733333333333333,0.017785762095938774,0.010268614533832895,0.0441822823547411
CPO165,Taquito_R5,13.7377777777778,3,1.677,0.01835755975068586,0.010598742063723122,0.04560270647238873
CPO165,Taquito_R5,13.9877777777778,3,1.6796666666666666,0.01892969448600097,0.010929064207170035,0.04702396794458729
CPO165,Taquito_R5,14.2377777777778,3,1.6826666666666668,0.01892969448600089,0.010929064207169988,0.04702396794458709
CPO165,Taquito_R5,14.4877777777778,3,1.6853333333333333,0.019502136635080092,0.011259563836036355,0.04844599307491015
CPO165,Taquito_R5,14.7377777777778,3,1.6873333333333334,0.019502136635080092,0.011259563836036355,0.04844599307491015
CPO165,Taquito_R5,14.9877777777778,3,1.69,0.02007485989988471,0.011590225767142462,0.049868716535408066
CPO165,Taquito_R5,15.2377777777778,3,1.6916666666666667,0.01985782801147526,0.011464922347946532,0.04932957943675775
CPO165,Taquito_R5,15.4877777777778,3,1.6933333333333334,0.020428737928059434,0.011794537341969433,0.05074779829055674
CPO165,Taquito_R5,15.7377777777778,3,1.695,0.020999999999999956,0.012124355652982116,0.05216689194675682
CPO165,Taquito_R5,15.9877777777778,3,1.6966666666666668,0.02064784088793143,0.011921036494831774,0.05129208021593089
CPO165,Taquito_R5,16.2377777777778,3,1.6983333333333333,0.02030599254735733,0.011723670263379291,0.0504428818614115
CPO165,Taquito_R5,16.4877777777778,3,1.7,0.02007485989988471,0.011590225767142462,0.049868716535408066
CPO165,Taquito_R5,16.7377777777778,3,1.7016666666666667,0.020647840887931482,0.011921036494831803,0.05129208021593101
CPO165,Taquito_R5,16.9877777777778,3,1.7033333333333334,0.02112660250332109,0.012197449642354655,0.05248138999965885
CPO165,Taquito_R5,17.2377777777778,3,1.7046666666666668,0.02145538005567221,0.012387269450708078,0.053298118716231226
CPO165,Taquito_R5,17.4877777777778,3,1.706,0.02088061301782112,0.012055427546683428,0.05187031824203431
CPO165,Taquito_R5,17.7377777777778,3,1.7076666666666667,0.021455380055672085,0.012387269450708007,0.05329811871623092
CPO165,Taquito_R5,17.9877777777778,3,1.7093333333333334,0.022030282189144428,0.012719189352225954,0.05472625478655529
CPO165,Taquito_R5,18.2377777777778,3,1.7103333333333333,0.021126602503321146,0.012197449642354686,0.052481389999658984
CPO165,Taquito_R5,18.4877777777778,3,1.7123333333333335,0.022030282189144428,0.012719189352225954,0.05472625478655529
CPO165,Taquito_R5,18.7377777777778,3,1.713,0.021702534414210762,0.0125299640861417,0.05391208417890031
CPO165,Taquito_R5,18.9877777777778,3,1.715,0.021702534414210762,0.0125299640861417,0.05391208417890031
CPO165,Taquito_R5,19.2377777777778,3,1.7166666666666668,0.022278539748675923,0.012862520921049822,0.05534296075241458
CPO165,Taquito_R5,19.4877777777778,3,1.7176666666666667,0.02227853974867598,0.012862520921049855,0.055342960752414724
CPO165,Taquito_R5,19.7377777777778,3,1.7186666666666668,0.022278539748675923,0.012862520921049822,0.05534296075241458
CPO165,Taquito_R5,19.9877777777778,3,1.72,0.022538855339169307,0.013012814197295434,0.05598962052771576
CPO165,Taquito_R5,20.2377777777778,3,1.7213333333333334,0.02285461295522925,0.013195116941926316,0.05677400592954264
CPO165,Taquito_R5,20.4877777777778,3,1.722,0.022538855339169307,0.013012814197295434,0.05598962052771576
CPO165,Taquito_R5,20.7377777777778,3,1.7236666666666667,0.02227853974867598,0.012862520921049855,0.055342960752414724
CPO165,Taquito_R5,20.9877777777778,3,1.7246666666666668,0.02311565126344783,0.013345827479445118,0.05742246103519992
CPO165,Taquito_R5,21.2377777777778,3,1.7253333333333334,0.02285461295522925,0.013195116941926316,0.05677400592954264
CPO165,Taquito_R5,21.4877777777778,3,1.7263333333333335,0.02369247419188917,0.013678856352455474,0.05885536862474331
CPO165,Taquito_R5,21.7377777777778,3,1.7273333333333334,0.02369247419188917,0.013678856352455474,0.05885536862474331
CPO165,Taquito_R5,21.9877777777778,3,1.7273333333333334,0.02369247419188917,0.013678856352455474,0.05885536862474331
CPO165,Taquito_R5,22.2377777777778,3,1.7293333333333334,0.02369247419188917,0.013678856352455474,0.05885536862474331
CPO165,Taquito_R5,22.4877777777778,3,1.7293333333333334,0.02369247419188917,0.013678856352455474,0.05885536862474331
CPO165,Taquito_R5,22.7377777777778,3,1.7296666666666667,0.023115651263447702,0.013345827479445044,0.0574224610351996
CPO165,Taquito_R5,22.9877777777778,3,1.7303333333333333,0.022854612955229323,0.013195116941926358,0.05677400592954281
CPO165,Taquito_R5,23.2377777777778,3,1.7303333333333333,0.022854612955229323,0.013195116941926358,0.05677400592954281
CPO165,Taquito_R5,23.4877777777778,3,1.7316666666666667,0.023115651263447702,0.013345827479445044,0.0574224610351996
CPO165,Taquito_R5,23.7377777777778,3,1.7313333333333334,0.02285461295522925,0.013195116941926316,0.05677400592954264
CPO165,Taquito_R5,23.9877777777778,3,1.7316666666666667,0.023180451534284968,0.013383239933256501,0.057583433831718094
CPO165,Taquito_R5,NA,3,1.7323333333333333,0.022854612955229323,0.013195116941926358,0.05677400592954281
CPO448,CPO448,0.237777777777778,2,0.134,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
CPO448,CPO448,0.487777777777778,2,0.1395,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
CPO448,CPO448,0.737777777777778,2,0.1505,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
CPO448,CPO448,0.987777777777778,2,0.1685,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
CPO448,CPO448,1.23777777777778,2,0.1935,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
CPO448,CPO448,1.48777777777778,2,0.233,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
CPO448,CPO448,1.73777777777778,2,0.331,0,0,0
CPO448,CPO448,1.98777777777778,2,0.401,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
CPO448,CPO448,2.23777777777778,2,0.40149999999999997,0.01202081528017128,0.00849999999999998,0.10800274025748463
CPO448,CPO448,2.48777777777778,2,0.422,0.012727922061357866,0.009000000000000006,0.11435584262557232
CPO448,CPO448,2.73777777777778,2,0.45599999999999996,0.0226274169979695,0.015999999999999983,0.20329927577879486
CPO448,CPO448,2.98777777777778,2,0.4915,0.024748737341529183,0.017500000000000012,0.22235858288305727
CPO448,CPO448,3.23777777777778,2,0.534,0.029698484809835023,0.02100000000000002,0.2668302994596688
CPO448,CPO448,3.48777777777778,2,0.587,0.03111269837220812,0.02200000000000002,0.27953650419584347
CPO448,CPO448,3.73777777777778,2,0.645,0.03535533905932741,0.025000000000000022,0.3176551184043676
CPO448,CPO448,3.98777777777778,2,0.7010000000000001,0.03818376618407352,0.026999999999999965,0.34306752787671624
CPO448,CPO448,4.23777777777778,2,0.747,0.04101219330881979,0.029000000000000022,0.36847993734906637
CPO448,CPO448,4.48777777777778,2,0.7989999999999999,0.03252691193458114,0.022999999999999965,0.2922427089320175
CPO448,CPO448,4.73777777777778,2,0.8385,0.02333452377915609,0.016500000000000015,0.20965237814688262
CPO448,CPO448,4.98777777777778,2,0.8674999999999999,0.02616295090390228,0.018500000000000013,0.23506478761923197
CPO448,CPO448,5.23777777777778,2,0.907,0.02545584412271573,0.018000000000000013,0.22871168525114463
CPO448,CPO448,5.48777777777778,2,0.935,0.02262741699796946,0.015999999999999955,0.2032992757787945
CPO448,CPO448,5.73777777777778,2,0.965,0.01555634918610406,0.01100000000000001,0.13976825209792174
CPO448,CPO448,5.98777777777778,2,0.995,0.01555634918610406,0.01100000000000001,0.13976825209792174
CPO448,CPO448,6.23777777777778,2,1.019,0.016970562748477157,0.01200000000000001,0.15247445683409644
CPO448,CPO448,6.48777777777778,2,1.0405,0.014849242404917433,0.010499999999999954,0.13341514972983368
CPO448,CPO448,6.73777777777778,2,1.0585,0.0106066017177983,0.007500000000000061,0.09529653552131097
CPO448,CPO448,6.98777777777778,2,1.0750000000000002,0.007071067811865481,0.0050000000000000044,0.06353102368087352
CPO448,CPO448,7.23777777777778,2,1.091,0.005656854249492385,0.0040000000000000036,0.05082481894469881
CPO448,CPO448,7.48777777777778,2,1.1059999999999999,0.007071067811865481,0.0050000000000000044,0.06353102368087352
CPO448,CPO448,7.73777777777778,2,1.121,0.005656854249492385,0.0040000000000000036,0.05082481894469881
CPO448,CPO448,7.98777777777778,2,1.134,0.007071067811865481,0.0050000000000000044,0.06353102368087352
CPO448,CPO448,8.23777777777778,2,1.147,0.008485281374238578,0.006000000000000005,0.07623722841704822
CPO448,CPO448,8.48777777777778,2,1.1585,0.007778174593051951,0.0054999999999999485,0.06988412604896016
CPO448,CPO448,8.73777777777778,2,1.171,0.008485281374238578,0.006000000000000005,0.07623722841704822
CPO448,CPO448,8.98777777777778,2,1.1815,0.007778174593052108,0.0055000000000000595,0.06988412604896156
