combination,host,time,N,OD600,sd,se,ci
Cocktail,EA,4.98777777777778,12,0.6506666666666667,0.273829520067881,0.07904777356162858,0.1739829765474287
Cocktail,EA,5.23777777777778,12,0.6556666666666666,0.2760024154483676,0.07967503442805099,0.17536356840593065
Cocktail,EA,5.48777777777778,12,0.6613333333333333,0.2783605684370652,0.08035577455945841,0.17686186733303721
Cocktail,EA,5.73777777777778,12,0.6671666666666667,0.28080431016289725,0.08106122203107795,0.17841454674929597
Cocktail,EA,5.98777777777778,12,0.67325,0.2835159527337844,0.08184400581520182,0.180137442241713
Cocktail,EA,6.23777777777778,12,0.6794166666666667,0.28617841171781866,0.08261259152077108,0.1818290879739295
Cocktail,EA,6.48777777777778,12,0.6850833333333334,0.28852113782129896,0.08328887829401203,0.1833175851257991
Cocktail,EA,6.73777777777778,12,0.6905833333333333,0.2908090464809366,0.08394934063427358,0.18477125293551414
Cocktail,EA,6.98777777777778,12,0.69625,0.2931835059852757,0.0846347880512786,0.18627991252836534
Cocktail,EA,7.23777777777778,12,0.70175,0.29554145225331757,0.08531546850757292,0.18777808011143354
Cocktail,EA,7.48777777777778,12,0.7073333333333334,0.2978826289095432,0.08599130799391909,0.18926559279148542
Cocktail,EA,7.73777777777778,12,0.7136666666666667,0.30060313109520737,0.08677664932853117,0.19099411741457317
Cocktail,EA,7.98777777777778,12,0.7215833333333334,0.3041499206681209,0.08780051928587147,0.19324763999654285
Cocktail,EA,8.23777777777778,12,0.73225,0.30891720720783894,0.08917671636937662,0.19627662935469906
Cocktail,EA,8.48777777777778,12,0.7465833333333334,0.31536831521638986,0.09103899084203072,0.20037546783302823
Cocktail,EA,8.73777777777778,12,0.7646666666666667,0.32443078357845967,0.09365510011621246,0.20613348552268035
Cocktail,EA,8.98777777777778,12,0.7860833333333334,0.3361916278048289,0.09705016340620823,0.21360596944153293
Cocktail,EA,9.23777777777778,12,0.8105833333333333,0.34982501036773783,0.10098578195253853,0.22226820745778736
Cocktail,EA,9.48777777777778,12,0.8373333333333334,0.3649282204223264,0.10534570314786063,0.23186432930786027
Cocktail,EA,9.73777777777778,12,0.866,0.38078722285668815,0.10992380281013947,0.24194065872595655
Cocktail,EA,9.98777777777778,12,0.8954166666666666,0.3957546205630071,0.11424451835754518,0.25145048952677373
Cocktail,EA,10.2377777777778,12,0.923,0.40798551667697935,0.1177752739394613,0.25922163016648186
Cocktail,EA,10.4877777777778,12,0.9474166666666667,0.41708740272891426,0.12040276212057026,0.26500469266141885
Cocktail,EA,10.7377777777778,12,0.9691666666666666,0.42426553292041347,0.12247490981974038,0.2695654589968103
Cocktail,EA,10.9877777777778,12,0.98875,0.43055717073662503,0.12429114921315706,0.27356297494889426
Cocktail,EA,11.2377777777778,12,1.0063333333333333,0.4363710542298801,0.12596947281309104,0.27725694028618053
Cocktail,EA,11.4877777777778,12,1.0224166666666665,0.4420266257577567,0.1276020956851114,0.28085031899952356
Cocktail,EA,11.7377777777778,12,1.03675,0.44741421219349664,0.12915735792458982,0.2842734281086664
Cocktail,EA,11.9877777777778,12,1.0496666666666667,0.4524965762468834,0.13062451005176107,0.2875026081681672
Cocktail,EA,12.2377777777778,12,1.062,0.457548010396922,0.1320827334849203,0.2907121363046486
Cocktail,EA,12.4877777777778,12,1.0735,0.46241647894511717,0.13348813929834116,0.2938054136438944
Cocktail,EA,12.7377777777778,12,1.0843333333333334,0.4670922302020785,0.13483791242177634,0.29677624425806576
Cocktail,EA,12.9877777777778,12,1.0946666666666667,0.4716412992428835,0.1361511155394118,0.2996665848321675
Cocktail,EA,13.2377777777778,12,1.1045,0.4759934109551594,0.13740746197372472,0.3024317846900243
Cocktail,EA,13.4877777777778,12,1.1139166666666667,0.4801663458604421,0.1386120845191626,0.30508314103604484
Cocktail,EA,13.7377777777778,12,1.1226666666666667,0.48406072747000234,0.13973629565446596,0.30755751306165735
Cocktail,EA,13.9877777777778,12,1.1311666666666667,0.48787383490804137,0.14083704495736638,0.3099802459423224
Cocktail,EA,14.2377777777778,12,1.1395,0.4916339177588433,0.14192248738040927,0.3123692886075737
Cocktail,EA,14.4877777777778,12,1.14725,0.4951180070539658,0.1429282573266191,0.31458297333364765
Cocktail,EA,14.7377777777778,12,1.1549166666666666,0.49858827217606627,0.14393003657782114,0.3167878745992311
Cocktail,EA,14.9877777777778,12,1.1621666666666666,0.5019036186602388,0.1448870946703681,0.31889434525827254
Cocktail,EA,15.2377777777778,12,1.1689166666666666,0.504992431686462,0.14577875818645128,0.32085688342496677
Cocktail,EA,15.4877777777778,12,1.1756666666666666,0.5080668054379057,0.14666625344294404,0.3228102473141591
Cocktail,EA,15.7377777777778,12,1.1819166666666667,0.5109346975411977,0.14749414258186527,0.32463241902312573
Cocktail,EA,15.9877777777778,12,1.1878333333333333,0.5136553201114419,0.1482795186685122,0.32636102013492646
Cocktail,EA,16.2377777777778,12,1.1939166666666667,0.5164410480012275,0.14908368904204056,0.32813098719324774
Cocktail,EA,16.4877777777778,12,1.1996666666666667,0.5190891206252691,0.14984812176320264,0.32981349226841394
Cocktail,EA,16.7377777777778,12,1.2049166666666666,0.5215061157722686,0.1505458481625777,0.33134917771924266
Cocktail,EA,16.9877777777778,12,1.21,0.5238695187995507,0.15122810384958016,0.33285081236172315
Cocktail,EA,17.2377777777778,12,1.21525,0.5263251889710909,0.15193699476687,0.33441107075080184
Cocktail,EA,17.4877777777778,12,1.22025,0.5286304990685409,0.15260248046953415,0.3358757949066188
Cocktail,EA,17.7377777777778,12,1.2245833333333334,0.530622697375166,0.1531775785838387,0.33714157732179983
Cocktail,EA,17.9877777777778,12,1.2289166666666667,0.5326398166138392,0.15375987075155648,0.3384231937417842
Cocktail,EA,18.2377777777778,12,1.2334166666666666,0.5347130850590187,0.15435837179901987,0.3397404856655505
Cocktail,EA,18.4877777777778,12,1.2377500000000001,0.5366976675593406,0.1549312714194148,0.3410014292282618
Cocktail,EA,18.7377777777778,12,1.2417500000000001,0.5385603916503194,0.15546899354709112,0.3421849476515303
Cocktail,EA,18.9877777777778,12,1.2455,0.5403121151873072,0.15597467257490394,0.3432979396875159
Cocktail,EA,19.2377777777778,12,1.2491666666666668,0.542016241509981,0.15646661147046836,0.3443806898963251
Cocktail,EA,19.4877777777778,12,1.2528333333333335,0.5437106237919601,0.15695573750377376,0.3454572490370447
Cocktail,EA,19.7377777777778,12,1.2565,0.5453978531144198,0.15744279865552713,0.34652926340411105
Cocktail,EA,19.9877777777778,12,1.2599166666666666,0.5469689135812404,0.15789632474724316,0.3475274676016924
Cocktail,EA,20.2377777777778,12,1.26325,0.5485077483500119,0.15834054808123746,0.3485051965675803
Cocktail,EA,20.4877777777778,12,1.2663333333333333,0.5499332741893385,0.15875206194477343,0.3494109324743949
Cocktail,EA,20.7377777777778,12,1.2688333333333333,0.5510960703796378,0.15908773229151443,0.35014973792625464
Cocktail,EA,20.9877777777778,12,1.2715,0.5523372652152438,0.15944603437774138,0.35093835550087005
Cocktail,EA,21.2377777777778,12,1.2745,0.5537215414398697,0.15984564050320166,0.3518178826528898
Cocktail,EA,21.4877777777778,12,1.2770833333333333,0.5549169402767054,0.16019072242331966,0.35257740283808553
Cocktail,EA,21.7377777777778,12,1.2795,0.5560314739293092,0.16051246057549554,0.35328554373645993
Cocktail,EA,21.9877777777778,12,1.2823333333333333,0.5573357619201835,0.16088897608681157,0.35411424878941083
Cocktail,EA,22.2377777777778,12,1.2845833333333334,0.5583707563215964,0.1611877532349443,0.35477185285862545
Cocktail,EA,22.4877777777778,12,1.2866666666666666,0.559323671675864,0.16146283620309498,0.3553773063893191
Cocktail,EA,22.7377777777778,12,1.2890833333333334,0.5604411344213728,0.16178541991155942,0.3560873083445366
Cocktail,EA,22.9877777777778,12,1.2913333333333334,0.5614931932451239,0.16208912313410745,0.35675575463043685
Cocktail,EA,23.2377777777778,12,1.2936666666666667,0.5625639896262846,0.16239823542356263,0.35743610619232963
Cocktail,EA,23.4877777777778,12,1.29575,0.5635152857489557,0.16267285095981424,0.35804053091235005
Cocktail,EA,23.7377777777778,12,1.29775,0.5644400483504144,0.16293980692825857,0.3586280970372939
Cocktail,EA,23.9877777777778,12,1.2998333333333334,0.5654063435559715,0.1632187523267811,0.35924205171991785
Negative,Negative,0.237777777777778,10,0.0905,0.0015092308563562375,4.772607021092122e-4,0.0010796387157984547
Negative,Negative,0.487777777777778,10,0.0905,0.001581138830084191,5.000000000000004e-4,0.0011310785813991035
Negative,Negative,0.737777777777778,10,0.0905,0.0015092308563562375,4.772607021092122e-4,0.0010796387157984547
Negative,Negative,0.987777777777778,10,0.0938,0.007177124153246279,0.0022696059374065604,0.005134205328033585
Negative,Negative,1.23777777777778,10,0.0935,0.007306770072260992,0.002310603576749783,0.005226948431531674
Negative,Negative,1.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,1.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,1.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,2.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,2.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,2.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,2.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,3.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,3.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,3.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,3.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,4.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,4.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,4.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,4.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,5.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,5.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,5.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,5.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,6.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,6.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,6.73777777777778,10,0.09029999999999999,0.0014944341180973277,4.725815626252613e-4,0.0010690537668991032
Negative,Negative,6.98777777777778,10,0.09029999999999999,0.0014944341180973277,4.725815626252613e-4,0.0010690537668991032
Negative,Negative,7.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,7.48777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,7.73777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,7.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,8.23777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,8.48777777777778,10,0.0904,0.001349897115421107,4.2687494916219024e-4,9.656582238663682e-4
Negative,Negative,8.73777777777778,10,0.0904,0.001349897115421107,4.2687494916219024e-4,9.656582238663682e-4
Negative,Negative,8.98777777777778,10,0.0902,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,9.23777777777778,10,0.09029999999999999,0.0014944341180973277,4.725815626252613e-4,0.0010690537668991032
Negative,Negative,9.48777777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,9.73777777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,9.98777777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,10.2377777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,10.4877777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,10.7377777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,10.9877777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,11.2377777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,11.4877777777778,10,0.0904,0.0015776212754932324,4.988876515698593e-4,0.0011285622744303325
Negative,Negative,11.7377777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,11.9877777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,12.2377777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,12.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,12.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,12.9877777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,13.2377777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,13.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,13.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,13.9877777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,14.2377777777778,10,0.0905,0.001433720877840439,4.533823502911818e-4,0.0010256221311974818
Negative,Negative,14.4877777777778,10,0.0905,0.0011785113019775802,3.7267799624996525e-4,8.430561986341415e-4
Negative,Negative,14.7377777777778,10,0.0905,0.0011785113019775802,3.7267799624996525e-4,8.430561986341415e-4
Negative,Negative,14.9877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,15.2377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,15.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,15.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,15.9877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,16.2377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,16.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,16.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,16.9877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,17.2377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,17.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,17.7377777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,17.9877777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,18.2377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,18.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,18.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,18.9877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,19.2377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,19.4877777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,19.7377777777778,10,0.0906,0.0012649110640673528,4.0000000000000034e-4,9.048628651192827e-4
Negative,Negative,19.9877777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,20.2377777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,20.4877777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,20.7377777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,20.9877777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,21.2377777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,21.4877777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,21.7377777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,21.9877777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,22.2377777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,22.4877777777778,10,0.0909,0.001523883926754996,4.8189440982669907e-4,0.0010901208909018809
Negative,Negative,22.7377777777778,10,0.0909,0.001523883926754996,4.8189440982669907e-4,0.0010901208909018809
Negative,Negative,22.9877777777778,10,0.0907,0.0014181364924121776,4.4845413490245735e-4,0.0010144737334560664
Negative,Negative,23.2377777777778,10,0.09079999999999999,0.0013984117975602032,4.4221663871405365e-4,0.0010003635367755424
Negative,Negative,23.4877777777778,10,0.0909,0.001523883926754996,4.8189440982669907e-4,0.0010901208909018809
Negative,Negative,23.7377777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Negative,Negative,23.9877777777778,10,0.09079999999999999,0.0015491933384829681,4.89897948556636e-4,0.0011082261533675406
Positive,APO57,0.237777777777778,2,0.35450000000000004,0.2694076836320746,0.1905,2.420532002241279
Positive,APO57,0.487777777777778,2,0.369,0.2630437226013957,0.186,2.363354080928493
Positive,APO57,0.737777777777778,2,0.39649999999999996,0.24395183950935886,0.17249999999999996,2.191820316990134
Positive,APO57,0.987777777777778,2,0.5605,0.0275771644662753,0.019499999999999962,0.247770992355406
Positive,APO57,1.23777777777778,2,0.569,0.03959797974644662,0.027999999999999966,0.35577373261289097
Positive,APO57,1.48777777777778,2,0.609,0.016970562748477157,0.01200000000000001,0.15247445683409644
Positive,APO57,1.73777777777778,2,0.6225,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,1.98777777777778,2,0.6185,0.00777817459305203,0.005500000000000005,0.06988412604896087
Positive,APO57,2.23777777777778,2,0.6045,0.012020815280171319,0.008500000000000008,0.10800274025748498
Positive,APO57,2.48777777777778,2,0.588,0.01131370849898477,0.008000000000000007,0.10164963788939763
Positive,APO57,2.73777777777778,2,0.5734999999999999,0.009192388155425127,0.006500000000000006,0.08259033078513557
Positive,APO57,2.98777777777778,2,0.562,0.007071067811865403,0.004999999999999949,0.06353102368087281
Positive,APO57,3.23777777777778,2,0.5525,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,3.48777777777778,2,0.5435000000000001,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,3.73777777777778,2,0.535,0.005656854249492385,0.0040000000000000036,0.05082481894469881
Positive,APO57,3.98777777777778,2,0.5265,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,4.23777777777778,2,0.517,0.007071067811865481,0.0050000000000000044,0.06353102368087352
Positive,APO57,4.48777777777778,2,0.5075000000000001,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,4.73777777777778,2,0.499,0.005656854249492385,0.0040000000000000036,0.05082481894469881
Positive,APO57,4.98777777777778,2,0.4915,0.004949747468305837,0.0035000000000000027,0.044471716576611454
Positive,APO57,5.23777777777778,2,0.485,0.004242640687119289,0.0030000000000000027,0.03811861420852411
Positive,APO57,5.48777777777778,2,0.4795,0.0035355339059327407,0.0025000000000000022,0.03176551184043676
Positive,APO57,5.73777777777778,2,0.4755,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,5.98777777777778,2,0.474,0,0,0
Positive,APO57,6.23777777777778,2,0.474,0,0,0
Positive,APO57,6.48777777777778,2,0.475,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Positive,APO57,6.73777777777778,2,0.479,0.004242640687119289,0.0030000000000000027,0.03811861420852411
Positive,APO57,6.98777777777778,2,0.484,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Positive,APO57,7.23777777777778,2,0.488,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Positive,APO57,7.48777777777778,2,0.495,0.007071067811865481,0.0050000000000000044,0.06353102368087352
Positive,APO57,7.73777777777778,2,0.504,0.005656854249492385,0.0040000000000000036,0.05082481894469881
Positive,APO57,7.98777777777778,2,0.51,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Positive,APO57,8.23777777777778,2,0.5105,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,8.48777777777778,2,0.5075000000000001,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,8.73777777777778,2,0.501,0.007071067811865481,0.0050000000000000044,0.06353102368087352
Positive,APO57,8.98777777777778,2,0.4915,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,9.23777777777778,2,0.4825,0.006363961030678933,0.004500000000000003,0.05717792131278616
Positive,APO57,9.48777777777778,2,0.4745,0.004949747468305837,0.0035000000000000027,0.044471716576611454
Positive,APO57,9.73777777777778,2,0.46399999999999997,0.009899494936611635,0.0069999999999999785,0.08894343315322258
Positive,APO57,9.98777777777778,2,0.447,0.014142135623730963,0.010000000000000009,0.12706204736174703
Positive,APO57,10.2377777777778,2,0.429,0.01131370849898477,0.008000000000000007,0.10164963788939763
Positive,APO57,10.4877777777778,2,0.417,0.005656854249492385,0.0040000000000000036,0.05082481894469881
Positive,APO57,10.7377777777778,2,0.412,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Positive,APO57,10.9877777777778,2,0.409,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Positive,APO57,11.2377777777778,2,0.40549999999999997,0.002121320343559605,0.0014999999999999734,0.0190593071042617
Positive,APO57,11.4877777777778,2,0.4045,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Positive,APO57,11.7377777777778,2,0.405,0,0,0
Positive,APO57,11.9877777777778,2,0.4055,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Positive,APO57,12.2377777777778,2,0.4025,0.004949747468305837,0.0035000000000000027,0.044471716576611454
Positive,APO57,12.4877777777778,2,0.3995,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Positive,APO57,12.7377777777778,2,0.4005,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Positive,APO57,12.9877777777778,2,0.402,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Positive,APO57,13.2377777777778,2,0.4045,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,13.4877777777778,2,0.40900000000000003,0.004242640687119249,0.0029999999999999745,0.038118614208523756
Positive,APO57,13.7377777777778,2,0.4135,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,13.9877777777778,2,0.4165,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,14.2377777777778,2,0.4195,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Positive,APO57,14.4877777777778,2,0.423,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
